project,seed,profile,dose,latency,model,n_pos_noisy,n_pos_retained,mcc_avg,gmean_avg,mcc,gmean
giraph,999,symmetric,0.05,uniform,OOB,186,155,0.2774453829689647,0.6154346795630543,0.10389994921371233,0.5968353810521766
giraph,999,symmetric,0.05,uniform,ORB,186,155,0.20947474387795811,0.5787126534561763,0.04020356393503107,0.5341273355819721
giraph,999,symmetric,0.05,uniform,NA(damp),186,155,0.30252785937307713,0.63875202900577,0.12511819713602,0.6111104202928144
giraph,999,symmetric,0.05,uniform,NA(fp_filter),186,155,0.2812513949590344,0.6070482665561092,0.21335513584864038,0.6360250555378872
giraph,999,symmetric,0.05,none,OOB,186,155,0.29805101512713483,0.6672971889898069,0.16454700802592392,0.6533128204276086
giraph,999,symmetric,0.05,none,ORB,186,155,0.22933027802538353,0.6175373016615094,0.060136290779008686,0.5300253073464471
giraph,999,symmetric,0.05,none,NA(damp),186,155,0.29812375576575145,0.6605253378868104,0.15840427478825145,0.620870563143718
giraph,999,symmetric,0.05,none,NA(fp_filter),186,155,0.26246520014412383,0.6010537255577761,0.16905492444800843,0.5818708578420662
giraph,999,symmetric,0.1,uniform,OOB,205,142,0.1759013845407155,0.5365819865825545,0.025643411840867786,0.5223178453293109
giraph,999,symmetric,0.1,uniform,ORB,205,142,0.10530709402912505,0.5066502136354022,0.08903220517357813,0.5842894652961108
giraph,999,symmetric,0.1,uniform,NA(damp),205,142,0.2593175413886427,0.606322991777359,0.040658478655481695,0.5386739625890602
giraph,999,symmetric,0.1,uniform,NA(fp_filter),205,142,0.14320188087897756,0.5107625554755778,0.01839906451428578,0.4784288720642221
giraph,999,symmetric,0.1,none,OOB,205,142,0.28404868706646164,0.6555555852972337,0.20564900046045453,0.6884465434224275
giraph,999,symmetric,0.1,none,ORB,205,142,0.2159040090997423,0.6127671343595432,0.07500470648660497,0.5559199545650971
giraph,999,symmetric,0.1,none,NA(damp),205,142,0.2613857584872912,0.6405343314414329,0.17232807565884797,0.651103318437767
giraph,999,symmetric,0.1,none,NA(fp_filter),205,142,0.24149578259409735,0.5952917623139656,0.12497073224615875,0.5351194564651592
giraph,999,symmetric,0.15,uniform,OOB,233,133,0.07398119838626112,0.44464839251716193,0.04919280501254642,0.540242518139698
giraph,999,symmetric,0.15,uniform,ORB,233,133,0.07951477561960199,0.4854800065688097,0.043723424575709616,0.5403754582311479
giraph,999,symmetric,0.15,uniform,NA(damp),233,133,0.1884124696654809,0.560954788336579,0.07339251700229803,0.5688187417677448
giraph,999,symmetric,0.15,uniform,NA(fp_filter),233,133,0.17264976477318258,0.5160052420834785,0.0655235360144671,0.539835176515636
giraph,999,symmetric,0.15,none,OOB,233,133,0.2516084464642711,0.6461953061543784,0.14287657736678394,0.6269003629207927
giraph,999,symmetric,0.15,none,ORB,233,133,0.17699919422924426,0.5932115644472038,0.058201753651329936,0.5435104601093442
giraph,999,symmetric,0.15,none,NA(damp),233,133,0.2368721353655747,0.633451493199706,0.09541728941172715,0.5797943920514685
giraph,999,symmetric,0.15,none,NA(fp_filter),233,133,0.22789673327663748,0.6005983001657511,0.08379140334476412,0.5325768237936799
giraph,999,symmetric,0.2,uniform,OOB,256,125,0.06583736170996385,0.46856151728719186,0.032569394874820405,0.5300095215866756
giraph,999,symmetric,0.2,uniform,ORB,256,125,0.09001583912572018,0.5075771857985935,0.0513158160845586,0.5481265471700909
giraph,999,symmetric,0.2,uniform,NA(damp),256,125,0.1753908282756274,0.5580400762760318,0.1453116410804047,0.6359193401381568
giraph,999,symmetric,0.2,uniform,NA(fp_filter),256,125,0.1621753272755475,0.5354825730969078,0.008249881934527957,0.4650643850594534
giraph,999,symmetric,0.2,none,OOB,256,125,0.24205312230779408,0.6416040134257294,0.18285747061150937,0.656733144692018
giraph,999,symmetric,0.2,none,ORB,256,125,0.14453760453975317,0.582977507406616,0.12571331704882738,0.6177556146413808
giraph,999,symmetric,0.2,none,NA(damp),256,125,0.20442415167028133,0.6148568835364872,0.09538872971873598,0.5888507513260735
giraph,999,symmetric,0.2,none,NA(fp_filter),256,125,0.1407605005209029,0.545705316974162,0.03820013856969888,0.5200201412570539
giraph,999,symmetric,0.25,uniform,OOB,275,116,0.07026555761724763,0.47039367795074954,0.005466866722850994,0.5048055846006069
giraph,999,symmetric,0.25,uniform,ORB,275,116,0.07838168003945234,0.4972047363605969,0.07203095972101181,0.5684426163264565
giraph,999,symmetric,0.25,uniform,NA(damp),275,116,0.09157196661119239,0.5073731465667127,0.060078975910438294,0.5509669776848077
giraph,999,symmetric,0.25,uniform,NA(fp_filter),275,116,0.18955773398068976,0.5480087887000161,0.012808069745798099,0.4729250393496195
giraph,999,symmetric,0.25,none,OOB,275,116,0.15131221938001374,0.5869125049617239,0.16623614602127967,0.6455202661852114
giraph,999,symmetric,0.25,none,ORB,275,116,0.08920208220364048,0.5457806859577196,0.07457233233063015,0.5706834047628463
giraph,999,symmetric,0.25,none,NA(damp),275,116,0.1559477307998566,0.5886581540618631,0.07069344943016274,0.5667529605037162
giraph,999,symmetric,0.25,none,NA(fp_filter),275,116,0.20236536794988336,0.5939224890578876,0.11053840889024398,0.570394827453349
giraph,999,symmetric,0.3,uniform,OOB,319,111,0.05883851922333282,0.47369026934963276,0.012086519416223247,0.5092263137099315
giraph,999,symmetric,0.3,uniform,ORB,319,111,0.06392439918242493,0.48755435291698807,0.10264120267605716,0.5958911712053846
giraph,999,symmetric,0.3,uniform,NA(damp),319,111,0.16687275900425644,0.5582406498455336,0.11504520930771077,0.6063540304532391
giraph,999,symmetric,0.3,uniform,NA(fp_filter),319,111,0.053602044317549113,0.4533439875215588,-0.0493001034197633,0.42789029164683756
giraph,999,symmetric,0.3,none,OOB,319,111,0.1434793092811908,0.5827734444710768,0.06777907114514863,0.5495647159994266
giraph,999,symmetric,0.3,none,ORB,319,111,0.13198234968658207,0.5771030156360931,0.14009929052660275,0.6312269556581823
giraph,999,symmetric,0.3,none,NA(damp),319,111,0.18146731819543993,0.6071973913443962,0.06912185866637437,0.5657389812028346
giraph,999,symmetric,0.3,none,NA(fp_filter),319,111,0.09515990787423857,0.5286967346535207,0.15237395202663628,0.5887425761022963
giraph,999,fp_heavy,0.05,uniform,OOB,181,151,0.2679062486430863,0.6069108593134098,0.08103001152631435,0.5770364901194049
giraph,999,fp_heavy,0.05,uniform,ORB,181,151,0.23394576575806472,0.5902708847952229,0.13647148053957064,0.6248437559137475
giraph,999,fp_heavy,0.05,uniform,NA(damp),181,151,0.30824901525293696,0.6427191355431009,0.23363806276840943,0.7037451702741718
giraph,999,fp_heavy,0.05,uniform,NA(fp_filter),181,151,0.23151026341535033,0.5677715418074452,0.00975346965533507,0.4750859926602754
giraph,999,fp_heavy,0.05,none,OOB,181,151,0.3291619263037351,0.6829815736242357,0.2299339177279026,0.7070498801570198
giraph,999,fp_heavy,0.05,none,ORB,181,151,0.2540849541148956,0.6295244413151093,0.032042833065084174,0.5037104837048393
giraph,999,fp_heavy,0.05,none,NA(damp),181,151,0.30330558448645967,0.6671423931736601,0.17967250479558766,0.6585144503865171
giraph,999,fp_heavy,0.05,none,NA(fp_filter),181,151,0.2633850565896375,0.6038403191858602,0.20959068983695905,0.6405592361797856
giraph,999,fp_heavy,0.1,uniform,OOB,194,136,0.08375866175977728,0.4689593446090428,0.0360106791840003,0.5342998869975811
giraph,999,fp_heavy,0.1,uniform,ORB,194,136,0.154737095521493,0.5305475172314719,0.0678092005710974,0.5577786986893555
giraph,999,fp_heavy,0.1,uniform,NA(damp),194,136,0.23852033412443158,0.5959232356121938,0.12156467047354251,0.6022821644237077
giraph,999,fp_heavy,0.1,uniform,NA(fp_filter),194,136,0.19855881885298426,0.5370618168768928,0.04451631744870547,0.5025252624548903
giraph,999,fp_heavy,0.1,none,OOB,194,136,0.2727849080134957,0.6496107878646749,0.20429627321212573,0.6880932417195654
giraph,999,fp_heavy,0.1,none,ORB,194,136,0.21389953651327734,0.6087671267532675,0.025007566302495152,0.510205635709864
giraph,999,fp_heavy,0.1,none,NA(damp),194,136,0.2823451907432154,0.6565491671521843,0.2188056093625837,0.6875334246095853
giraph,999,fp_heavy,0.1,none,NA(fp_filter),194,136,0.24371462429979843,0.5893554579627069,0.139250765870345,0.5504285302118399
giraph,999,fp_heavy,0.15,uniform,OOB,219,128,0.061794243840288275,0.44098464261254083,0.010504383401015624,0.5024565534318006
giraph,999,fp_heavy,0.15,uniform,ORB,219,128,0.07937615937518334,0.4914181029540481,0.10712569084530087,0.5989851596402004
giraph,999,fp_heavy,0.15,uniform,NA(damp),219,128,0.17010598324733842,0.5500475007858648,0.0999572036039706,0.594336788944975
giraph,999,fp_heavy,0.15,uniform,NA(fp_filter),219,128,0.15835013225771727,0.5318493446687883,0.10647756033806352,0.5966515187686717
giraph,999,fp_heavy,0.15,none,OOB,219,128,0.21846109018897067,0.6145702274766899,0.13459052820661885,0.6217687218946993
giraph,999,fp_heavy,0.15,none,ORB,219,128,0.19827759103361,0.6016021830834333,0.09831816867189866,0.5888248951639407
giraph,999,fp_heavy,0.15,none,NA(damp),219,128,0.24517705043292146,0.6376198022346685,0.19732853460974295,0.6817220618731348
giraph,999,fp_heavy,0.15,none,NA(fp_filter),219,128,0.289728328909894,0.6200957890248322,0.17832840052313784,0.6152749076328367
giraph,999,fp_heavy,0.2,uniform,OOB,234,116,0.07083576867714468,0.4764774527487249,0.06288248151562556,0.5519588782582316
giraph,999,fp_heavy,0.2,uniform,ORB,234,116,0.1161494367193226,0.5121616630492791,-0.007486049845226741,0.490178906046306
giraph,999,fp_heavy,0.2,uniform,NA(damp),234,116,0.19213323206244523,0.5711346430109171,0.04198556960412684,0.5401062184448951
giraph,999,fp_heavy,0.2,uniform,NA(fp_filter),234,116,0.10041401482692908,0.4948432460588054,0.010541899855447536,0.4816414913413698
giraph,999,fp_heavy,0.2,none,OOB,234,116,0.16847932762197476,0.5960457649644172,0.09848008428690809,0.5892518367092422
giraph,999,fp_heavy,0.2,none,ORB,234,116,0.07879489677436029,0.5330631568241332,0.0035622705822652314,0.48840940443502195
giraph,999,fp_heavy,0.2,none,NA(damp),234,116,0.14245217008395977,0.5798082779253929,0.138687084822451,0.6247075405875049
giraph,999,fp_heavy,0.2,none,NA(fp_filter),234,116,0.1512258202008784,0.558425009673977,0.1548164143480898,0.6031371179334601
giraph,999,fp_heavy,0.25,uniform,OOB,258,108,0.06729846065344629,0.4721779796170465,0.016707104502125165,0.5151602225871601
giraph,999,fp_heavy,0.25,uniform,ORB,258,108,0.08903826940889228,0.506125371557782,0.04537008923013024,0.5419277301005476
giraph,999,fp_heavy,0.25,uniform,NA(damp),258,108,0.14799227763191736,0.5415028838645707,0.09293474983836918,0.587392898462264
giraph,999,fp_heavy,0.25,uniform,NA(fp_filter),258,108,0.1366795766878931,0.5141720632533113,0.02428767979535393,0.5052499598735392
giraph,999,fp_heavy,0.25,none,OOB,258,108,0.14124294309547844,0.5804612993690208,0.14262518285516768,0.6294430940843505
giraph,999,fp_heavy,0.25,none,ORB,258,108,0.12044774534557513,0.5682498707846719,0.12665689504950522,0.6180744582969836
giraph,999,fp_heavy,0.25,none,NA(damp),258,108,0.14722148294959544,0.5807630640909162,0.027857054159470238,0.5236177835738904
giraph,999,fp_heavy,0.25,none,NA(fp_filter),258,108,0.13280151895844453,0.5550796509009704,0.13983544528785252,0.6085320226571767
giraph,999,fp_heavy,0.3,uniform,OOB,288,95,0.04615079843470661,0.45471252620141955,-0.056163143944007406,0.43810877183415203
giraph,999,fp_heavy,0.3,uniform,ORB,288,95,0.06709317238306793,0.4851401006234747,0.027909740949523826,0.5231798549985636
giraph,999,fp_heavy,0.3,uniform,NA(damp),288,95,0.12240927957069739,0.5236159863867422,-0.09028044571673038,0.403145994486685
giraph,999,fp_heavy,0.3,uniform,NA(fp_filter),288,95,0.05722751221531613,0.46405304886957677,0.08165916280878939,0.5748223442364037
giraph,999,fp_heavy,0.3,none,OOB,288,95,0.12068786489017497,0.5605382401823354,-0.08754319230488336,0.41249471602157606
giraph,999,fp_heavy,0.3,none,ORB,288,95,0.08017716081189462,0.5424743629260648,0.08467594435252708,0.5781918749828852
giraph,999,fp_heavy,0.3,none,NA(damp),288,95,0.13031622844055465,0.5759953303714492,0.06589375564747456,0.5595524213161331
giraph,999,fp_heavy,0.3,none,NA(fp_filter),288,95,0.09147754314169743,0.5193409247892058,0.013307877659676599,0.4840046594786971
giraph,999,mid,0.05,uniform,OOB,161,139,0.22916971561792365,0.5769260676700606,0.09465659387130275,0.5890620287140342
giraph,999,mid,0.05,uniform,ORB,161,139,0.21123953918256028,0.5674479553820023,0.09479587826370536,0.5874603235425694
giraph,999,mid,0.05,uniform,NA(damp),161,139,0.2736853498573632,0.6153605886440849,0.10988249054337297,0.5716665185291923
giraph,999,mid,0.05,uniform,NA(fp_filter),161,139,0.21696769377767078,0.5467454242972869,0.12318767840653969,0.5216774622842886
giraph,999,mid,0.05,none,OOB,161,139,0.2589829173048158,0.6397720569200037,0.18083967285926578,0.6678943514591321
giraph,999,mid,0.05,none,ORB,161,139,0.2133944207603841,0.6035125816553665,0.07654633745571328,0.5498247642220512
giraph,999,mid,0.05,none,NA(damp),161,139,0.2744745747084674,0.6468404887945889,0.21552802079339825,0.6593156706112958
giraph,999,mid,0.05,none,NA(fp_filter),161,139,0.29524538420511165,0.6132501716962585,0.22371676921264283,0.6159767411413961
giraph,999,mid,0.1,uniform,OOB,165,122,0.13942975978866481,0.5068771051381765,0.07317183866168164,0.5658948387021681
giraph,999,mid,0.1,uniform,ORB,165,122,0.11626061348793654,0.5040154745400758,0.013343219784617754,0.5117754176332039
giraph,999,mid,0.1,uniform,NA(damp),165,122,0.24650436142175783,0.6006636026182998,0.11557310879139124,0.5805560937364035
giraph,999,mid,0.1,uniform,NA(fp_filter),165,122,0.1531825796797634,0.5168110900837595,0.04549105670468276,0.461437084856902
giraph,999,mid,0.1,none,OOB,165,122,0.23407253578869555,0.6252120394307559,0.15871501713599392,0.6476984237459312
giraph,999,mid,0.1,none,ORB,165,122,0.23332313718389092,0.619828776433842,0.07994650030285771,0.5607695393638454
giraph,999,mid,0.1,none,NA(damp),165,122,0.2572229881230082,0.6381602587076619,0.10655899628557333,0.5955060158576442
giraph,999,mid,0.1,none,NA(fp_filter),165,122,0.23445262826613866,0.5821047378646808,0.027669190245806996,0.4551336496521447
giraph,999,mid,0.15,uniform,OOB,171,105,0.061970697384167925,0.46107208428069874,0.01834577690583775,0.5142174887071621
giraph,999,mid,0.15,uniform,ORB,171,105,0.13871512670921854,0.5332351246150585,0.09917501425812943,0.5939873830419949
giraph,999,mid,0.15,uniform,NA(damp),171,105,0.22348927884883887,0.5933391405273423,0.11073688231840313,0.6026096612756519
giraph,999,mid,0.15,uniform,NA(fp_filter),171,105,0.20290849098906374,0.5531909143680179,0.05344710994682431,0.4632683621376544
giraph,999,mid,0.15,none,OOB,171,105,0.17732271175670206,0.5875856970714358,0.1511494698035963,0.6401045354940585
giraph,999,mid,0.15,none,ORB,171,105,0.19168026496658333,0.5961168116972433,0.09014404406232333,0.582199511754899
giraph,999,mid,0.15,none,NA(damp),171,105,0.2043422860794564,0.6071252297345652,0.10522885695619952,0.5861939381667749
giraph,999,mid,0.15,none,NA(fp_filter),171,105,0.26400654334075135,0.6100389843471622,0.18659805276857014,0.5972627755577434
giraph,999,mid,0.2,uniform,OOB,174,82,0.06818453164673424,0.46239168025270333,0.0059057469462519595,0.5031360231669272
giraph,999,mid,0.2,uniform,ORB,174,82,0.0583836785275002,0.48325111240231033,0.06825143143785498,0.5572470927643036
giraph,999,mid,0.2,uniform,NA(damp),174,82,0.13540659497048485,0.5333727130951947,-0.011265015971324167,0.4780836889465616
giraph,999,mid,0.2,uniform,NA(fp_filter),174,82,0.128343698241733,0.5160148965256145,0.2013930836565972,0.6305372836626328
giraph,999,mid,0.2,none,OOB,174,82,0.17397784171504752,0.597587636208597,0.16131025158076234,0.6389358257755203
giraph,999,mid,0.2,none,ORB,174,82,0.13394548334544443,0.5694580100423161,0.10796646772584621,0.5990382611002528
giraph,999,mid,0.2,none,NA(damp),174,82,0.16704641151451755,0.5936900754485479,0.13090076206788281,0.6229629644312543
giraph,999,mid,0.2,none,NA(fp_filter),174,82,0.18373530902151666,0.5656465236588211,0.10935745469572157,0.543825484196738
giraph,999,mid,0.25,uniform,OOB,182,67,-0.014158481262550269,0.41042185879590815,-0.003804987278135014,0.4923653229304916
giraph,999,mid,0.25,uniform,ORB,182,67,0.03816841032933075,0.45953212099512053,0.05293166702932316,0.5307592358097544
giraph,999,mid,0.25,uniform,NA(damp),182,67,0.15116640672370688,0.5436180760557543,0.025396949288355432,0.5243035162154378
giraph,999,mid,0.25,uniform,NA(fp_filter),182,67,0.12217593366950041,0.510479074895864,0.038698778935091126,0.5281699812649939
giraph,999,mid,0.25,none,OOB,182,67,0.04952144820481142,0.5210668748981201,0.02942902418322549,0.5225108559276255
giraph,999,mid,0.25,none,ORB,182,67,0.05892703319990694,0.5181910784748655,0.08828830841255687,0.5817426712976645
giraph,999,mid,0.25,none,NA(damp),182,67,0.04587573512931479,0.5100296630751726,0.10064326339668403,0.5910943736660195
giraph,999,mid,0.25,none,NA(fp_filter),182,67,-0.05295490448969233,0.40365509772715086,0.00236421473034819,0.47641437818269045
giraph,999,mid,0.3,uniform,OOB,187,49,-0.06650496572605918,0.3745865597583648,-0.11473690705973501,0.3877371247747103
giraph,999,mid,0.3,uniform,ORB,187,49,-0.01690796307839683,0.4375816966516659,-4.98634938184576e-05,0.4934116164068943
giraph,999,mid,0.3,uniform,NA(damp),187,49,-0.060450416464432416,0.4047814937934103,0.044863972820051855,0.5276319439984843
giraph,999,mid,0.3,uniform,NA(fp_filter),187,49,0.051398727296121445,0.4719354080430925,0.11234832908800609,0.5246941755628226
giraph,999,mid,0.3,none,OOB,187,49,0.011392509571774016,0.49461840684052255,0.043200552600691965,0.5351719644978751
giraph,999,mid,0.3,none,ORB,187,49,0.006673641968671397,0.48166551928261647,0.062265222850613706,0.556692554555862
giraph,999,mid,0.3,none,NA(damp),187,49,-0.03655796011949307,0.4575801853851134,0.0647287837601219,0.5614022782776755
giraph,999,mid,0.3,none,NA(fp_filter),187,49,0.015221041563311307,0.4509532595896541,-0.061770965212202156,0.352919119780634
giraph,999,fn_heavy,0.05,uniform,OOB,138,128,0.2093751283381318,0.5601241324687675,0.1755253338836873,0.6562979262946042
giraph,999,fn_heavy,0.05,uniform,ORB,138,128,0.2241940390374344,0.5860023023552159,0.2099398074171952,0.6923857704432903
giraph,999,fn_heavy,0.05,uniform,NA(damp),138,128,0.28265584520481585,0.621990027525294,0.10516517755883656,0.5940506632472277
giraph,999,fn_heavy,0.05,uniform,NA(fp_filter),138,128,0.2584353330166253,0.5840013390427695,0.13709442372538086,0.5525391821104194
giraph,999,fn_heavy,0.05,none,OOB,138,128,0.2930025888926683,0.6555108841990941,0.2473440163617511,0.7179895440884245
giraph,999,fn_heavy,0.05,none,ORB,138,128,0.2480800679275955,0.6240894158510626,0.17160750179968176,0.6183211204849135
giraph,999,fn_heavy,0.05,none,NA(damp),138,128,0.2862332424606312,0.6497982881581512,0.1665908451483817,0.6000020059354589
giraph,999,fn_heavy,0.05,none,NA(fp_filter),138,128,0.24020138647576028,0.5777728055818284,0.331170674854415,0.6763469338367067
giraph,999,fn_heavy,0.1,uniform,OOB,116,96,0.17013253068313933,0.5410019995216336,0.16338895586701005,0.6521489271570426
giraph,999,fn_heavy,0.1,uniform,ORB,116,96,0.18581028182819526,0.5641485432599598,0.04655770368812429,0.5384041870172352
giraph,999,fn_heavy,0.1,uniform,NA(damp),116,96,0.25157678322568344,0.6080690058186767,0.1067616003578489,0.589918988140157
giraph,999,fn_heavy,0.1,uniform,NA(fp_filter),116,96,0.24281232773614958,0.5950747525366762,0.11124928024527557,0.5996290467779152
giraph,999,fn_heavy,0.1,none,OOB,116,96,0.22516740224799578,0.6179202547817748,0.2404703202670723,0.7175236707936326
giraph,999,fn_heavy,0.1,none,ORB,116,96,0.1562200200506781,0.5706230311468576,0.1555523086048091,0.6170513426564166
giraph,999,fn_heavy,0.1,none,NA(damp),116,96,0.27140319415209135,0.6422496857090859,0.18655744524110382,0.6438755872584199
giraph,999,fn_heavy,0.1,none,NA(fp_filter),116,96,0.1961764969020089,0.5579946090445,0.19688597746750294,0.5544862270346785
giraph,999,fn_heavy,0.15,uniform,OOB,97,65,0.12428882915978622,0.513990253558037,0.18430528486051526,0.6641276841129798
giraph,999,fn_heavy,0.15,uniform,ORB,97,65,0.12629139806361894,0.525019206625735,0.06049547151787058,0.5445472412077133
giraph,999,fn_heavy,0.15,uniform,NA(damp),97,65,0.14511858327238353,0.5459005680577259,0.11186768206884827,0.5966907382131587
giraph,999,fn_heavy,0.15,uniform,NA(fp_filter),97,65,0.21519260656874079,0.5648491028114321,0.11661516013624587,0.5015314188662094
giraph,999,fn_heavy,0.15,none,OOB,97,65,0.14727440320218751,0.5648713706136488,0.16834874248907197,0.6570503449415707
giraph,999,fn_heavy,0.15,none,ORB,97,65,0.07391432548118375,0.5096395231479159,0.09473695337097403,0.5659165886133222
giraph,999,fn_heavy,0.15,none,NA(damp),97,65,0.19083890247967233,0.5969774362733441,0.1932153768188873,0.6638644925186461
giraph,999,fn_heavy,0.15,none,NA(fp_filter),97,65,0.1453842119242379,0.523900721150272,0.10573477058085652,0.48118651324811784
giraph,999,fn_heavy,0.2,uniform,OOB,71,29,0.013289822970071898,0.412096119493937,0.021032055952726714,0.5196998888534032
giraph,999,fn_heavy,0.2,uniform,ORB,71,29,0.04662499980773483,0.4478716722827452,-0.02893276730962766,0.44176883169901765
giraph,999,fn_heavy,0.2,uniform,NA(damp),71,29,0.01601218260386851,0.4354959392864087,0.029548653928025068,0.4945812278658515
giraph,999,fn_heavy,0.2,uniform,NA(fp_filter),71,29,0.10728795097573601,0.4849161396999373,0.09233225972144475,0.5267453979518522
giraph,999,fn_heavy,0.2,none,OOB,71,29,0.06770572705475911,0.49191999193558966,0.03670181271477463,0.5320424720604632
giraph,999,fn_heavy,0.2,none,ORB,71,29,0.042529136164361554,0.4552328718033946,-0.11662896015738788,0.281306118875315
giraph,999,fn_heavy,0.2,none,NA(damp),71,29,0.10143412481628368,0.5269697772025626,0.049727602563389865,0.49702379537321517
giraph,999,fn_heavy,0.2,none,NA(fp_filter),71,29,0.11813597494422876,0.5016954640576456,0.11295858004492589,0.5076047406350287
giraph,999,fn_heavy,0.25,uniform,OOB,61,8,-0.06966786690664106,0.344303620991783,-0.09122574492209042,0.4125903599234238
giraph,999,fn_heavy,0.25,uniform,ORB,61,8,-0.0381227298808638,0.3766151013049517,0.021314845499187246,0.5058012006470111
giraph,999,fn_heavy,0.25,uniform,NA(damp),61,8,-0.08748474490669812,0.3749478727122913,-0.014224426023281103,0.4609324061642193
giraph,999,fn_heavy,0.25,uniform,NA(fp_filter),61,8,-0.014213663882816256,0.39299217662075614,0.043460285535772254,0.45785634019456833
giraph,999,fn_heavy,0.25,none,OOB,61,8,-0.006616920690896237,0.42837118989264084,-0.043937180669225265,0.45769469298968585
giraph,999,fn_heavy,0.25,none,ORB,61,8,0.06547122533322401,0.4851306226272986,-0.021058910986391965,0.4520308140432134
giraph,999,fn_heavy,0.25,none,NA(damp),61,8,0.04149822975228723,0.50515763055308,0.012857978520589954,0.48245382333050724
giraph,999,fn_heavy,0.25,none,NA(fp_filter),61,8,0.012690166180533079,0.3813246793066305,0.0327695849000741,0.32144333180321266
giraph,999,fn_heavy,0.3,uniform,OOB,63,0,-0.12672437269367612,0.27368784258195494,-0.19791333929027372,0.3068392205475563
giraph,999,fn_heavy,0.3,uniform,ORB,63,0,-0.14431431253367458,0.2727344847510663,-0.03383735889648447,0.4624716844543067
giraph,999,fn_heavy,0.3,uniform,NA(damp),63,0,-0.15728061547122257,0.2705468232119097,-0.059670694558628806,0.38895654226937015
giraph,999,fn_heavy,0.3,uniform,NA(fp_filter),63,0,-0.1760016938104198,0.19796071945807373,-0.052204777178137485,0.27059790253799904
giraph,999,fn_heavy,0.3,none,OOB,63,0,-0.09006249061931923,0.3571330022781999,-0.124103755023065,0.3805908509367097
giraph,999,fn_heavy,0.3,none,ORB,63,0,0.0015379276178951828,0.42508336537466646,-0.07456396909528228,0.38479468360215147
giraph,999,fn_heavy,0.3,none,NA(damp),63,0,-0.036642149753656816,0.44951398748779187,-0.022212182042331673,0.47719930261078763
giraph,999,fn_heavy,0.3,none,NA(fp_filter),63,0,-0.03789467849970199,0.3678314526222605,-0.047738588867468026,0.3527522364120175
gora,7,symmetric,0.05,uniform,OOB,61,38,0.18294688770999698,0.6211825080011091,0.057948249102587376,0.616157615815055
gora,7,symmetric,0.05,uniform,ORB,61,38,0.00239797102263619,0.47878534162249464,-0.006271708735372025,0.4752141177208789
gora,7,symmetric,0.05,uniform,NA(damp),61,38,-0.0017906547877274926,0.46833549785009865,0.008303529611326391,0.47692266215754675
gora,7,symmetric,0.05,uniform,NA(fp_filter),61,38,-0.00851633840813322,0.4449860468447673,-0.027187662094835433,0.3821731985608559
gora,7,symmetric,0.05,none,OOB,61,38,0.20649828732908818,0.6471292877980038,0.08043295147256364,0.6529469302148491
gora,7,symmetric,0.05,none,ORB,61,38,0.283359646905251,0.712583423583333,0.14070220823123503,0.7263164708948877
gora,7,symmetric,0.05,none,NA(damp),61,38,0.2458349609588051,0.6869393971745447,0.13444082091242127,0.7147376918214535
gora,7,symmetric,0.05,none,NA(fp_filter),61,38,0.22293300439691802,0.6187179663450935,0.05312083361129486,0.5270846206561457
gora,7,symmetric,0.1,uniform,OOB,82,36,0.03774302735943944,0.4591193856282219,-0.015430124650925496,0.4258139538431127
gora,7,symmetric,0.1,uniform,ORB,82,36,-0.06857978004911934,0.3808526466770825,-0.05426323072919367,0.33612654987315443
gora,7,symmetric,0.1,uniform,NA(damp),82,36,-0.034528612311418475,0.42697100102049484,-0.03340658772005876,0.3943918522482496
gora,7,symmetric,0.1,uniform,NA(fp_filter),82,36,-0.00451546408818278,0.46714490592177954,-0.011834433449902742,0.45232892171719974
gora,7,symmetric,0.1,none,OOB,82,36,0.1824528960576342,0.6335548220251264,0.05787430862609925,0.622213043215247
gora,7,symmetric,0.1,none,ORB,82,36,0.21446008316046186,0.6595544085391071,0.06380324215795055,0.6261785467533373
gora,7,symmetric,0.1,none,NA(damp),82,36,0.21096043549185603,0.651995348189738,0.05592856092482845,0.6044703328205012
gora,7,symmetric,0.1,none,NA(fp_filter),82,36,0.20108679344242003,0.5804854505524281,0.019192309163030982,0.41608210863108336
gora,7,symmetric,0.15,uniform,OOB,97,31,0.02665113482506849,0.4529513188107891,-0.02308944245883527,0.4224462315603316
gora,7,symmetric,0.15,uniform,ORB,97,31,-0.015641666155991663,0.4561892930416895,-0.022322150177789386,0.4288514727989047
gora,7,symmetric,0.15,uniform,NA(damp),97,31,-0.04672854490250662,0.418849256085973,-0.04943243534603635,0.36911107937277393
gora,7,symmetric,0.15,uniform,NA(fp_filter),97,31,-0.0002878807842135001,0.4690112751906417,0.012107824655056484,0.46406716843908413
gora,7,symmetric,0.15,none,OOB,97,31,0.1290888706561082,0.5901618338217699,0.03983103881212784,0.5868741806868847
gora,7,symmetric,0.15,none,ORB,97,31,0.1470063585195432,0.5792144145142656,-0.0007069775951722983,0.47255905137585263
gora,7,symmetric,0.15,none,NA(damp),97,31,0.1809047036772322,0.6099191440305044,0.00430563755985456,0.4697306622032247
gora,7,symmetric,0.15,none,NA(fp_filter),97,31,0.17682970177125779,0.5801880252937446,0.0446525738215158,0.5346256747921522
gora,7,symmetric,0.2,uniform,OOB,124,28,0.1423429167393804,0.5755445718402379,0.014036061809934714,0.5091695372532928
