project,seed,condition,n_fp_available,n_fn_available,n_labels_corrected,mcc_avg,gmean_avg,mcc,gmean
commons-vfs,13,fn_repair_frac_0.75,358,20,15,0.07036778566771557,0.5444104379927668,0.06434422537093207,0.6173704747922667
commons-vfs,13,fp_repair_frac_1.00,358,20,358,0.10046290423322866,0.5687333724648952,0.020972447183238076,0.5327259819911818
commons-vfs,13,fn_repair_frac_1.00,358,20,20,0.08194790879500395,0.5450480127435169,-0.03339414339226341,0.43249378609669975
commons-vfs,13,fn_repair_immediate,358,20,20,0.025027805067914983,0.4517397391177456,-0.05069148752901762,0.394495988152792
commons-vfs,13,fn_repair_at_window,358,20,20,0.12371428830714806,0.5814101283107965,0.06851997593718426,0.6243692433464965
commons-vfs,21,BSZZ,358,20,0,0.07815028363452933,0.547526496585188,-0.017842867975073937,0.46260545131641373
commons-vfs,21,BSZZ_immediate,358,20,0,0.051308905818018904,0.48333561533195035,-0.03415854280614611,0.433178056506679
commons-vfs,21,BSZZ_at_window,358,20,0,0.1265389413328609,0.5780408393673241,0.01718569544220811,0.5255792592083314
commons-vfs,21,fp_repair_matched,358,20,20,0.09165505701626135,0.5558417522365664,0.03462720128073815,0.5407180545209078
commons-vfs,21,fp_repair_frac_0.25,358,20,90,0.07829461510906487,0.5544424895370655,-0.011269835813813885,0.4777610053249611
commons-vfs,21,fn_repair_frac_0.25,358,20,5,0.0759969524586962,0.5447665600263447,0.022914752576355207,0.5382505488993635
commons-vfs,21,fp_repair_frac_0.50,358,20,179,0.09126934501057621,0.5404428215658011,0.005506071736692623,0.4796340790457156
commons-vfs,21,fn_repair_frac_0.50,358,20,10,0.07121806680076784,0.5408641660973602,0.032088839639093064,0.5519804184206853
commons-vfs,21,fp_repair_frac_0.75,358,20,268,0.07629160716207066,0.5486944673395977,0.028355354833284458,0.554261551723346
commons-vfs,21,fn_repair_frac_0.75,358,20,15,0.07612682349558743,0.5449142412219798,0.012115696978423993,0.5203598926506428
commons-vfs,21,fp_repair_frac_1.00,358,20,358,0.1047243687929535,0.5629363175918023,-0.010719130328691491,0.47544293872534343
commons-vfs,21,fn_repair_frac_1.00,358,20,20,0.06908499060962607,0.5359039456258853,0.012939857707533232,0.5109510992489565
commons-vfs,21,fn_repair_immediate,358,20,20,0.0484518907684917,0.4741782690403798,0.02676859424635722,0.5359982918021469
commons-vfs,21,fn_repair_at_window,358,20,20,0.14105390031018727,0.5906966028892096,0.029015369355176242,0.5479772752312905
commons-vfs,42,BSZZ,358,20,0,0.06559595450004131,0.5338385396473647,-0.01809036732753229,0.464374060059358
commons-vfs,42,BSZZ_immediate,358,20,0,0.06477504432746581,0.49413647062782295,-0.004677016346988551,0.48612018099849696
commons-vfs,42,BSZZ_at_window,358,20,0,0.12817249204926243,0.5818779101052254,0.04330405721499418,0.567057616034874
commons-vfs,42,fp_repair_matched,358,20,20,0.06530126214985693,0.5355095901651187,0.01082709840019616,0.5180512591626838
commons-vfs,42,fp_repair_frac_0.25,358,20,90,0.031902676072894036,0.5008719688443393,-0.06083838914307695,0.3832258690015804
commons-vfs,42,fn_repair_frac_0.25,358,20,5,0.057475785807916256,0.5225791325327471,-0.012078849202837744,0.4650707758909488
commons-vfs,42,fp_repair_frac_0.50,358,20,179,0.05178669524726364,0.5231545996201287,-0.036459725483848265,0.4285198907520485
commons-vfs,42,fn_repair_frac_0.50,358,20,10,0.05891917807092305,0.5314381018147109,0.015514526978120996,0.525911439046027
commons-vfs,42,fp_repair_frac_0.75,358,20,268,0.06360818745303021,0.5169420299573098,1.3164290967582596e-05,0.49930838314430215
commons-vfs,42,fn_repair_frac_0.75,358,20,15,0.08536337154318979,0.5461840442328284,-0.03464416011756569,0.43168402855676385
commons-vfs,42,fp_repair_frac_1.00,358,20,358,0.14414265121184452,0.5905422107967596,-0.0012742548786717522,0.4896428592242887
commons-vfs,42,fn_repair_frac_1.00,358,20,20,0.024405482257715595,0.4957851021665664,-0.06451397937865495,0.3764526714208528
commons-vfs,42,fn_repair_immediate,358,20,20,0.01497427435168734,0.4422750730948289,-0.05240525786852384,0.3778437349055399
commons-vfs,42,fn_repair_at_window,358,20,20,0.14094644341319765,0.6084283448757982,0.15292198510749197,0.7651654398514637
commons-vfs,77,BSZZ,358,20,0,0.07061875251413059,0.5432051189328962,0.011445506446568797,0.5193367573887036
commons-vfs,77,BSZZ_immediate,358,20,0,0.04788282635875464,0.4718177849683888,-0.042306346983772745,0.4172956448347201
commons-vfs,77,BSZZ_at_window,358,20,0,0.1311952212840285,0.5773072356578118,0.012960293426555348,0.5131621317322251
commons-vfs,77,fp_repair_matched,358,20,20,0.07330359323086505,0.5422023277477572,-0.03304353315899964,0.4348788270258103
commons-vfs,77,fp_repair_frac_0.25,358,20,90,0.04496645097837396,0.5202065461196445,0.015843525272864326,0.5187174396783446
commons-vfs,77,fn_repair_frac_0.25,358,20,5,0.0597430333021267,0.5328410961873626,0.004003287608019024,0.5059926577664308
commons-vfs,77,fp_repair_frac_0.50,358,20,179,0.07927356677358963,0.5421934310707807,0.039506145474136695,0.5686626143034063
commons-vfs,77,fn_repair_frac_0.50,358,20,10,0.05215487581631553,0.5255425031456535,-0.005918937019959854,0.4877415819999222
commons-vfs,77,fp_repair_frac_0.75,358,20,268,0.06162178404276125,0.5212405813639323,-0.017398304804404723,0.46090777272743727
commons-vfs,77,fn_repair_frac_0.75,358,20,15,0.041406830274311746,0.5233087544991464,-0.0018698707952773377,0.4963055435810408
commons-vfs,77,fp_repair_frac_1.00,358,20,358,0.13182864422415688,0.5858703055520413,0.004879485071475846,0.4971383469120552
commons-vfs,77,fn_repair_frac_1.00,358,20,20,0.04294910265892674,0.5168141360785973,0.0414495900487082,0.5785969404755695
commons-vfs,77,fn_repair_immediate,358,20,20,0.05230499696607677,0.469143617644481,-0.03853441821715374,0.4241761793234788
commons-vfs,77,fn_repair_at_window,358,20,20,0.14419035352525386,0.5948256031644311,0.04316147205248133,0.5755351692921032
commons-vfs,101,BSZZ,358,20,0,0.04903798154732419,0.5206406305022474,-0.025542782032239846,0.4497318291716275
commons-vfs,101,BSZZ_immediate,358,20,0,0.05061980471680576,0.4724151152122751,-0.05352058533257444,0.3914072513178269
commons-vfs,101,BSZZ_at_window,358,20,0,0.16283648299455397,0.6226058160392479,0.06310853946757324,0.6189036641480731
commons-vfs,101,fp_repair_matched,358,20,20,0.02921507103941873,0.4988992297271091,-0.023704112902801375,0.4484155841898134
commons-vfs,101,fp_repair_frac_0.25,358,20,90,0.08503497187224647,0.5435082177493666,-0.038173739147575166,0.4241623125975843
commons-vfs,101,fn_repair_frac_0.25,358,20,5,0.07415356795945752,0.5396769162327146,0.013627726335983076,0.5229738308598619
commons-vfs,101,fp_repair_frac_0.50,358,20,179,0.10015213836391222,0.5510666798785555,-0.019920655396946752,0.45309148444631925
commons-vfs,101,fn_repair_frac_0.50,358,20,10,0.028170313794981996,0.5070361510366332,0.007689396370333395,0.5120845785222393
commons-vfs,101,fp_repair_frac_0.75,358,20,268,0.015280091556445894,0.5105386030938976,0.044007648091794714,0.5624587101073293
commons-vfs,101,fn_repair_frac_0.75,358,20,15,0.028296903510873078,0.5004632250904522,-0.04628330773044018,0.40757731638886974
commons-vfs,101,fp_repair_frac_1.00,358,20,358,0.07192036368744681,0.5527234135852971,0.009643376917509664,0.51101367255549
commons-vfs,101,fn_repair_frac_1.00,358,20,20,0.026494614479325412,0.49643206105333665,-0.020242072497540793,0.45182434200001387
commons-vfs,101,fn_repair_immediate,358,20,20,0.07389207868127097,0.4927055938426478,0.03969859708794864,0.5535158531478369
commons-vfs,101,fn_repair_at_window,358,20,20,0.16795118906254047,0.6294603057713891,0.11605673961750092,0.7116508935845429
commons-vfs,123,BSZZ,358,20,0,0.08481876465708184,0.5511718377786063,-0.03125721778467559,0.43557951790039806
commons-vfs,123,BSZZ_immediate,358,20,0,0.02659313061809974,0.45310156632533943,-0.06582115027957172,0.3582957437351729
commons-vfs,123,BSZZ_at_window,358,20,0,0.1315734233766637,0.5610420950431475,-0.04742185663857454,0.32612597741340893
commons-vfs,123,fp_repair_matched,358,20,20,0.09609839976621455,0.5658041805214657,0.011121923416515236,0.5218793366291097
commons-vfs,123,fp_repair_frac_0.25,358,20,90,0.050112950062592435,0.5133401245910971,-0.07268256640927218,0.36246707298668207
commons-vfs,123,fn_repair_frac_0.25,358,20,5,0.03548378766155727,0.5181122118960453,0.0397543588683954,0.555357594357219
commons-vfs,123,fp_repair_frac_0.50,358,20,179,0.06397264364814033,0.5299656572992291,0.024661872974063283,0.5067564357639732
commons-vfs,123,fn_repair_frac_0.50,358,20,10,0.05043482850383846,0.5254534841966144,-0.03649769848894796,0.42795307170031777
commons-vfs,123,fp_repair_frac_0.75,358,20,268,0.0647877228161448,0.5244344797039285,-0.09898317497913584,0.3054865843666812
commons-vfs,123,fn_repair_frac_0.75,358,20,15,0.04349565913507938,0.5233416015651493,0.035550322220232466,0.5444121120194618
commons-vfs,123,fp_repair_frac_1.00,358,20,358,0.10679772614433393,0.5703233195433737,0.00904911602030919,0.5124505776662176
commons-vfs,123,fn_repair_frac_1.00,358,20,20,0.0545367589065206,0.5282314091911839,0.032640057279590656,0.5345561614379454
commons-vfs,123,fn_repair_immediate,358,20,20,0.03505653637951772,0.4603602565022592,-0.039694063739045805,0.42193973480546426
commons-vfs,123,fn_repair_at_window,358,20,20,0.15154659760654512,0.6174351009939129,0.12495694827809209,0.7290929083568766
commons-vfs,202,BSZZ,358,20,0,0.06506369087943126,0.5313637143200273,-0.032543643267667205,0.4358726597637942
commons-vfs,202,BSZZ_immediate,358,20,0,0.03964175501432629,0.46103743927419844,-0.06927517846415372,0.35656399493402263
commons-vfs,202,BSZZ_at_window,358,20,0,0.1152578518912135,0.5691017341297145,0.03628508586309389,0.5430896733327196
commons-vfs,202,fp_repair_matched,358,20,20,0.07887846397453299,0.5424254989477555,-0.030761404057951754,0.4386333418408905
commons-vfs,202,fp_repair_frac_0.25,358,20,90,0.10389013279417034,0.5675123232821442,0.04206453539661511,0.5361990602573473
commons-vfs,202,fn_repair_frac_0.25,358,20,5,0.09095256866621888,0.5547912445097576,-0.003855893114997923,0.4918866537891715
commons-vfs,202,fp_repair_frac_0.50,358,20,179,0.07768991794943483,0.5393134730076171,-0.031008094957765377,0.4389975645659135
commons-vfs,202,fn_repair_frac_0.50,358,20,10,0.059879995485087524,0.5168992346547856,-0.06532982874785334,0.37558768672022436
commons-vfs,202,fp_repair_frac_0.75,358,20,268,0.11143124746417558,0.5654075700015649,-0.018467497302691243,0.4636376429930845
commons-vfs,202,fn_repair_frac_0.75,358,20,15,0.05070628628309892,0.5147186434175346,-0.01361210626799787,0.4632312538922062
commons-vfs,202,fp_repair_frac_1.00,358,20,358,0.11450165102318147,0.5683645270497082,0.0011227182627255882,0.4955779423959252
commons-vfs,202,fn_repair_frac_1.00,358,20,20,0.0699105348155596,0.529705536580724,-0.05089471008189707,0.39981849574065687
commons-vfs,202,fn_repair_immediate,358,20,20,0.029902575750350064,0.4578589430278944,-0.06237767367415884,0.373988480876593
commons-vfs,202,fn_repair_at_window,358,20,20,0.09726139475260469,0.5369596628399065,-0.02446940184662196,0.3443633058894975
commons-vfs,314,BSZZ,358,20,0,0.05010609814598249,0.5216528437589367,-0.03657474445186329,0.42789328748348443
commons-vfs,314,BSZZ_immediate,358,20,0,0.05100140741756321,0.472798876132713,-0.040774421424090074,0.42019788852005713
commons-vfs,314,BSZZ_at_window,358,20,0,0.11966793067706054,0.5698894013326905,0.004538723361132051,0.49866330413631127
commons-vfs,314,fp_repair_matched,358,20,20,0.061452699343012826,0.536832629842563,-0.003988954677104277,0.49141265099213755
commons-vfs,314,fp_repair_frac_0.25,358,20,90,0.061469185299730195,0.5260549363922636,0.0521427032852083,0.5873925560992348
commons-vfs,314,fn_repair_frac_0.25,358,20,5,0.03356286315906677,0.5062651258129832,-0.025962441220307577,0.4421371824532269
commons-vfs,314,fp_repair_frac_0.50,358,20,179,0.0518164440830434,0.5304729631953314,0.0475624462133282,0.5716849039808513
commons-vfs,314,fn_repair_frac_0.50,358,20,10,0.038390526220013925,0.5068990938710171,-0.054024725294394046,0.3923390146745073
commons-vfs,314,fp_repair_frac_0.75,358,20,268,0.05369435766981415,0.5340991456055469,0.011678153730383178,0.49656725784866845
commons-vfs,314,fn_repair_frac_0.75,358,20,15,0.042626850149859036,0.5234435400381422,0.033579180777116205,0.538301409085959
commons-vfs,314,fp_repair_frac_1.00,358,20,358,0.13092473865498433,0.578920870085978,-0.011571820626073656,0.4734392354639791
commons-vfs,314,fn_repair_frac_1.00,358,20,20,0.029574432206480608,0.508489796604374,0.004506085934812612,0.498977443242551
commons-vfs,314,fn_repair_immediate,358,20,20,0.0514091063683481,0.4640673996047789,-0.06469383152799378,0.36157381154325774
commons-vfs,314,fn_repair_at_window,358,20,20,0.1045169610779932,0.5405533681622614,-0.024030026894551724,0.3427968192075417
commons-vfs,999,BSZZ,358,20,0,0.0508649324463072,0.5262744595777323,-0.0136494976388442,0.4730148771690026
commons-vfs,999,BSZZ_immediate,358,20,0,0.052463506217588954,0.4802154363232488,-0.039304534240785234,0.4206277468129737
commons-vfs,999,BSZZ_at_window,358,20,0,0.1285221225335121,0.5806298288421199,0.024958153242005263,0.5400546446624074
commons-vfs,999,fp_repair_matched,358,20,20,0.08170193456771138,0.5472194287515363,-0.034358560704863685,0.4322060942003948
commons-vfs,999,fp_repair_frac_0.25,358,20,90,0.08221249752301249,0.545287008376981,0.028002191961844097,0.5404001520084953
commons-vfs,999,fn_repair_frac_0.25,358,20,5,0.04499848650390254,0.5235426522295967,0.03946286242919953,0.5623804094330346
commons-vfs,999,fp_repair_frac_0.50,358,20,179,0.03852832739750005,0.5010688339301294,-0.03491811981065934,0.4257941107916724
commons-vfs,999,fn_repair_frac_0.50,358,20,10,0.015247121788577673,0.491688083395868,-0.051594022060107235,0.3982738027555021
commons-vfs,999,fp_repair_frac_0.75,358,20,268,0.11155383769777928,0.5570699422183857,0.0030168716642864466,0.489201100966405
commons-vfs,999,fn_repair_frac_0.75,358,20,15,0.04771176225561295,0.5250411290432662,-0.011175971952096584,0.47776028384696767
commons-vfs,999,fp_repair_frac_1.00,358,20,358,0.0710088148217455,0.550293492892537,0.008301715994002508,0.5075365477494315
commons-vfs,999,fn_repair_frac_1.00,358,20,20,0.04265866098484255,0.5184858631124271,0.00032445112049492205,0.48455942299075
commons-vfs,999,fn_repair_immediate,358,20,20,0.029400160652464907,0.4580495624620771,-0.015558059579920182,0.4691464939279053
commons-vfs,999,fn_repair_at_window,358,20,20,0.10764557065596976,0.563460631962333,0.0020432216477761765,0.4833490371609374
giraph,7,BSZZ,130,95,0,0.0879636428613672,0.49031362006267437,0.17890477231802682,0.6485434196840094
giraph,7,BSZZ_immediate,130,95,0,0.22156488172954159,0.5956325397322065,0.08387106210067065,0.5715513089886771
giraph,7,BSZZ_at_window,130,95,0,0.1874156244890405,0.5708875053365745,0.18214604302960422,0.6538080041106625
giraph,7,fp_repair_matched,130,95,95,0.1375113922521131,0.5424762027101216,0.12661428610593103,0.6191505423884383
giraph,7,fp_repair_frac_0.25,130,95,32,0.0952094328760563,0.5112178424082566,0.23586311483883912,0.7133568178272552
giraph,7,fn_repair_frac_0.25,130,95,24,0.1699682606453375,0.5716756857368287,0.20800712690079745,0.6679253137378999
giraph,7,fp_repair_frac_0.50,130,95,65,0.12743855486306802,0.5449054747348044,0.05577057762008046,0.5425134470201517
giraph,7,fn_repair_frac_0.50,130,95,48,0.1367180062491967,0.5566222717554885,0.17880720761129787,0.6640540462537735
giraph,7,fp_repair_frac_0.75,130,95,98,0.08976678503282036,0.49067730808158483,0.03542494119161268,0.4655572837914422
giraph,7,fn_repair_frac_0.75,130,95,71,0.16794047546068194,0.5720808013003653,0.22388493123397035,0.703366658423845
giraph,7,fp_repair_frac_1.00,130,95,130,0.12912642906025798,0.5301871276528192,0.13057375843447938,0.5885292854624967
giraph,7,fn_repair_frac_1.00,130,95,95,0.177703554898424,0.5802145499004447,0.17573707734981778,0.6542122480540586
giraph,7,fn_repair_immediate,130,95,95,0.25015860177857313,0.6096803831003841,0.20377514587538356,0.6799469610466471
giraph,7,fn_repair_at_window,130,95,95,0.2531926164581667,0.6189289359260771,0.1472909117681584,0.6318440220813781
giraph,13,BSZZ,130,95,0,0.08996572702957091,0.4875783348121568,0.07352181806823122,0.5521958520647827
giraph,13,BSZZ_immediate,130,95,0,0.18093262605146282,0.5728929687357547,0.03014140119794862,0.5015363757158063
giraph,13,BSZZ_at_window,130,95,0,0.21968544800395545,0.5860645588183098,0.1999429973869431,0.6663335113912899
giraph,13,fp_repair_matched,130,95,95,0.07000123690819922,0.48404017422520923,0.18528434443363462,0.6480006881843461
giraph,13,fp_repair_frac_0.25,130,95,32,0.07672032107799102,0.49597670843004044,0.1690006057090212,0.6424787703521466
giraph,13,fn_repair_frac_0.25,130,95,24,0.18022290556140164,0.5663452645198054,0.19621955806243258,0.6740478821985363
giraph,13,fp_repair_frac_0.50,130,95,65,0.11642986830874709,0.5133023152779317,0.11028025176250364,0.6012657892669487
giraph,13,fn_repair_frac_0.50,130,95,48,0.18537549588630867,0.5878317429182826,0.255626157040983,0.7327444334609683
giraph,13,fp_repair_frac_0.75,130,95,98,0.061777193141435705,0.47771670225560403,-0.0026697810832269743,0.4372602898182154
giraph,13,fn_repair_frac_0.75,130,95,71,0.15774817312883432,0.5650104248059208,0.14607656996807064,0.6331353432384008
giraph,13,fp_repair_frac_1.00,130,95,130,0.1531600440574437,0.5469753959820993,0.1933103585107011,0.6448644207185856
giraph,13,fn_repair_frac_1.00,130,95,95,0.1605751898571962,0.5624539361430193,0.08234095025268479,0.5626235017525308
giraph,13,fn_repair_immediate,130,95,95,0.23534661850891045,0.6059703419897312,0.17596718242020987,0.6563609075415947
giraph,13,fn_repair_at_window,130,95,95,0.20532720345748046,0.5896469255661778,0.1429241448338986,0.6251050784668921
giraph,21,BSZZ,130,95,0,0.12244537777041327,0.514648242511758,0.2393865112390034,0.6899051023686547
giraph,21,BSZZ_immediate,130,95,0,0.20534680837159125,0.5886318983567354,0.06244577166304975,0.550458891717182
giraph,21,BSZZ_at_window,130,95,0,0.19257509686926755,0.5673159892625164,0.10695659246391642,0.5960756419150159
giraph,21,fp_repair_matched,130,95,95,0.10134874242913246,0.5243647397294087,0.22903953491390866,0.698606434446333
giraph,21,fp_repair_frac_0.25,130,95,32,0.08893992971532287,0.4937107501787922,0.05850266463293545,0.5111123084639237
giraph,21,fn_repair_frac_0.25,130,95,24,0.17968997290517408,0.5740559228571444,0.15241087112690013,0.6361527710152358
giraph,21,fp_repair_frac_0.50,130,95,65,0.1113393722784202,0.5165848872264525,0.2919701917052679,0.7063745608622269
giraph,21,fn_repair_frac_0.50,130,95,48,0.12083945564173927,0.5419420724352567,0.06789432628813297,0.5580103771423753
giraph,21,fp_repair_frac_0.75,130,95,98,0.08387044417435321,0.4903711021093635,0.14232422431899996,0.5623108879060738
giraph,21,fn_repair_frac_0.75,130,95,71,0.17472328073080104,0.5771889611689521,0.12758279137325998,0.6198764455331662
giraph,21,fp_repair_frac_1.00,130,95,130,0.14885900417205966,0.5326876889579146,0.11985591126922493,0.580224922429269
giraph,21,fn_repair_frac_1.00,130,95,95,0.16514038819422838,0.5733872622530283,0.2255920800798053,0.7058388589336936
giraph,21,fn_repair_immediate,130,95,95,0.19488115256894722,0.5813811916523627,0.1768347366589154,0.6536198241895355
giraph,21,fn_repair_at_window,130,95,95,0.22514443945186918,0.6016318822533547,0.16469350209381392,0.6514630587193667
giraph,42,BSZZ,130,95,0,0.110636983090222,0.5006318094968163,0.17573217779944386,0.64412825365554
giraph,42,BSZZ_immediate,130,95,0,0.1957553028469548,0.5803408466671517,0.04100017317132083,0.5295639798631244
giraph,42,BSZZ_at_window,130,95,0,0.19022793793809523,0.5689432470457645,0.20697657763685837,0.6669079386761375
giraph,42,fp_repair_matched,130,95,95,0.06707423976670485,0.481648285277233,0.029177160745658768,0.4562946361615558
giraph,42,fp_repair_frac_0.25,130,95,32,0.05010496657795968,0.4518095577598236,-0.05415604992107086,0.39244531933463167
giraph,42,fn_repair_frac_0.25,130,95,24,0.14216764862893544,0.5538311537883677,0.08531022209179971,0.5683423957348163
giraph,42,fp_repair_frac_0.50,130,95,65,0.06924391503000193,0.4759940346054579,0.06609102416183879,0.4813721611433343
giraph,42,fn_repair_frac_0.50,130,95,48,0.24754301416323016,0.6279515500368013,0.2708365290687524,0.7406575410735844
giraph,42,fp_repair_frac_0.75,130,95,98,0.03845574637775821,0.47094726259158787,0.10123844637802744,0.5632243336859362
giraph,42,fn_repair_frac_0.75,130,95,71,0.17126807761983545,0.5786842383926067,0.24604445076094553,0.7221323452819803
giraph,42,fp_repair_frac_1.00,130,95,130,0.12130401617383874,0.5194411887124285,0.13274689270296716,0.5887576617622251
giraph,42,fn_repair_frac_1.00,130,95,95,0.23607579328518802,0.615697095366596,0.1671858588198536,0.6557714793072773
giraph,42,fn_repair_immediate,130,95,95,0.21601193749744943,0.5933271137190471,0.1571361817525401,0.639057374763089
giraph,42,fn_repair_at_window,130,95,95,0.2177688974642037,0.5969806425388142,0.13830971352824506,0.6230897021678485
giraph,77,BSZZ,130,95,0,0.07993944998090911,0.4832272515006599,0.01044811057438249,0.48630703283635107
giraph,77,BSZZ_immediate,130,95,0,0.21390849012857208,0.597117031203819,0.10861324008972417,0.5984792974231534
giraph,77,BSZZ_at_window,130,95,0,0.16928251011393194,0.5510378148488885,0.07950905094852839,0.5300108765478928
giraph,77,fp_repair_matched,130,95,95,0.07624421726738906,0.5025463033293005,0.19432252119080487,0.648782570409901
giraph,77,fp_repair_frac_0.25,130,95,32,0.09835454585426014,0.5012653033860636,0.009553574512103922,0.4886166123085516
giraph,77,fn_repair_frac_0.25,130,95,24,0.18054030056541656,0.576387981826317,0.17446696698085085,0.6556874478356708
giraph,77,fp_repair_frac_0.50,130,95,65,0.058756170626265924,0.47400193014120257,0.005728686279746172,0.44819928057088315
giraph,77,fn_repair_frac_0.50,130,95,48,0.21966428897428802,0.607868013262556,0.30328632174644515,0.7618110783527409
giraph,77,fp_repair_frac_0.75,130,95,98,0.052172832804022844,0.46896470684765734,0.0662530571597607,0.4909670207556762
giraph,77,fn_repair_frac_0.75,130,95,71,0.14265005319245755,0.5551336990470299,0.13176906503959399,0.6196148680257706
giraph,77,fp_repair_frac_1.00,130,95,130,0.1566798612278828,0.5383999416335183,0.1281801433300549,0.5860784161685815
giraph,77,fn_repair_frac_1.00,130,95,95,0.18833684750169621,0.5892470488625994,0.2521981903228182,0.7274166735642494
giraph,77,fn_repair_immediate,130,95,95,0.23570062503764644,0.6047380811343499,0.1723050105251857,0.6527266643386225
giraph,77,fn_repair_at_window,130,95,95,0.23626129587336256,0.6080990740955466,0.15593719482847226,0.6364351168077935
giraph,101,BSZZ,130,95,0,0.10254537039768229,0.49790338037849946,0.2034655993204025,0.6682254837245191
giraph,101,BSZZ_immediate,130,95,0,0.1960252024132231,0.5873885423386277,0.03932138449104947,0.5315963884530664
giraph,101,BSZZ_at_window,130,95,0,0.1806373334187579,0.5618038757718776,0.1184954953416579,0.6029593032082651
giraph,101,fp_repair_matched,130,95,95,0.06190310049639243,0.4850731710097552,0.1342419533546104,0.593098098446692
giraph,101,fp_repair_frac_0.25,130,95,32,0.13016407962739193,0.5200241126506941,0.27173241018613653,0.7195015246957971
giraph,101,fn_repair_frac_0.25,130,95,24,0.14663142973850815,0.552948204609482,0.09101382763171788,0.56853971055125
giraph,101,fp_repair_frac_0.50,130,95,65,0.1550615779924332,0.5433271514026522,0.06381918715146616,0.5019694641599443
giraph,101,fn_repair_frac_0.50,130,95,48,0.2065256642345245,0.5955678123341861,0.24429501921203095,0.6891963690684432
giraph,101,fp_repair_frac_0.75,130,95,98,0.048864735149572416,0.46833569758616267,0.018237431222473652,0.4943802447824613
giraph,101,fn_repair_frac_0.75,130,95,71,0.22397713523283708,0.6108039016836457,0.26311688258881794,0.7270047784409456
giraph,101,fp_repair_frac_1.00,130,95,130,0.13394004124249131,0.5289536317768511,0.1312224785185222,0.5886525735901531
giraph,101,fn_repair_frac_1.00,130,95,95,0.19439397744236755,0.5929654752617486,0.23892967823116593,0.7126630671923597
giraph,101,fn_repair_immediate,130,95,95,0.2190113395943311,0.6005186135769259,0.1474458337956599,0.636091882966841
giraph,101,fn_repair_at_window,130,95,95,0.2194294740941189,0.5998176314015395,0.1495781840305619,0.6331007833763992
giraph,123,BSZZ,130,95,0,0.13456693672283476,0.5223266918013184,0.19022070686654452,0.6551006326832477
giraph,123,BSZZ_immediate,130,95,0,0.1873426887208172,0.5733933066653313,0.009768567310990316,0.5019901338128877
giraph,123,BSZZ_at_window,130,95,0,0.17800135387006683,0.557085842967256,0.05958757931410343,0.5460178194846764
giraph,123,fp_repair_matched,130,95,95,0.17303879430304417,0.5653905721225507,0.2671930368018332,0.7175448077917088
giraph,123,fp_repair_frac_0.25,130,95,32,0.07915241060245763,0.5019108394760642,0.2329343325658139,0.6892441740520583
giraph,123,fn_repair_frac_0.25,130,95,24,0.1866492632957305,0.5873197894341676,0.17887923861454394,0.6661056012197988
giraph,123,fp_repair_frac_0.50,130,95,65,0.07797983066615519,0.4840077643678743,-0.0215604885342379,0.43336354657239057
giraph,123,fn_repair_frac_0.50,130,95,48,0.13635567686584144,0.5561276471380112,0.15976880907390073,0.6463717618076135
giraph,123,fp_repair_frac_0.75,130,95,98,0.09001957797587029,0.4921254451663325,0.08653546896189722,0.5399487391597096
giraph,123,fn_repair_frac_0.75,130,95,71,0.22066751573996685,0.60619043731416,0.1332948604094285,0.6159008785942786
giraph,123,fp_repair_frac_1.00,130,95,130,0.12443899352087649,0.5286753173732138,0.11009415994169167,0.5904106184951883
giraph,123,fn_repair_frac_1.00,130,95,95,0.21760646561820338,0.6093640294836624,0.28537911234739594,0.7569721180075062
giraph,123,fn_repair_immediate,130,95,95,0.258299280311355,0.6161038441367985,0.1984523531128767,0.6789714110881195
giraph,123,fn_repair_at_window,130,95,95,0.23248598388387506,0.6044001631136522,0.13907377934182724,0.6194623563676828
giraph,202,BSZZ,130,95,0,0.11284401980912091,0.5140483728225386,0.053939709332582096,0.5216211491471481
giraph,202,BSZZ_immediate,130,95,0,0.21996224771051157,0.5910542133801009,0.05158661379679285,0.5403600059220783
giraph,202,BSZZ_at_window,130,95,0,0.17946907913499247,0.5575458222897729,0.14770087946664526,0.6216981416628962
giraph,202,fp_repair_matched,130,95,95,0.04070806883373677,0.4699911981810935,0.05351152782638479,0.5209490442643747
giraph,202,fp_repair_frac_0.25,130,95,32,0.12762188036904945,0.5248395657362442,0.1908630082122436,0.658219897165197
giraph,202,fn_repair_frac_0.25,130,95,24,0.18075552735173236,0.579086757530863,0.08710869002022241,0.5771994040303142
giraph,202,fp_repair_frac_0.50,130,95,65,0.09802662166511326,0.5087113459561825,0.013955913854380999,0.45736290703750054
giraph,202,fn_repair_frac_0.50,130,95,48,0.09027007450244645,0.5226673378112742,0.15256346376539545,0.6407939663810469
giraph,202,fp_repair_frac_0.75,130,95,98,0.09958860389469999,0.49926690368567,0.03413966713796671,0.46936290054323343
giraph,202,fn_repair_frac_0.75,130,95,71,0.18079409382237296,0.5777537506488707,0.14181169167589508,0.6298810207286836
giraph,202,fp_repair_frac_1.00,130,95,130,0.15061580588938753,0.5377582898941883,0.12711623441127634,0.5851909192954519
giraph,202,fn_repair_frac_1.00,130,95,95,0.17361623352150096,0.579320003683528,0.16295462424677076,0.6512152346821006
giraph,202,fn_repair_immediate,130,95,95,0.2227749035317803,0.5915307306480675,0.15480181529571255,0.6398095193899825
