project,seed,profile,dose,latency,n_pos_true,n_pos_noisy,n_pos_retained,mcc_avg,gmean_avg,mcc,gmean
commons-jcs,13,fp_heavy,0.25,none,88,221,58,-0.006726200808467469,0.473764821425197,0.027254608028868442,0.5154527221625267
commons-jcs,13,fp_heavy,0.3,none,88,263,53,0.00013941630404727912,0.49048597022877494,0.04418849357401506,0.5341150463006796
commons-jcs,13,mid,0.05,none,88,111,73,0.04699956164340929,0.46703858292693534,0.045376775768128874,0.4859950271730503
commons-jcs,13,mid,0.1,none,88,128,65,0.06004833318801109,0.5285512573927607,-0.01411220448904605,0.44809346135200323
commons-jcs,13,mid,0.15,none,88,152,54,0.05329115008285754,0.5248656544958678,-0.007126586501443056,0.47790724297317444
commons-jcs,13,mid,0.2,none,88,167,46,0.02491625809717498,0.4968537446933262,-0.008193927706184915,0.4682353228884158
commons-jcs,13,mid,0.25,none,88,183,37,-0.012302879298759069,0.45574747775615626,-0.04917160591304759,0.424626864659127
commons-jcs,13,mid,0.3,none,88,190,22,-0.058479266958709954,0.39707142573205867,-0.08732297384772901,0.4009893019303472
commons-jcs,13,fn_heavy,0.05,none,88,86,65,0.12674486729328674,0.5489383052213145,0.03918266995698345,0.49182641377947217
commons-jcs,13,fn_heavy,0.1,none,88,85,43,-0.008872601671931934,0.40387274627354064,0.06306029850234574,0.5317826747435962
commons-jcs,13,fn_heavy,0.15,none,88,74,17,-0.015593697571924416,0.4037893737117619,0.004310539728245501,0.4772651197475223
commons-jcs,13,fn_heavy,0.2,none,88,74,0,-0.06531193721359779,0.3814385672790435,-0.08826756125925521,0.3534814050237364
commons-jcs,13,fn_heavy,0.25,none,88,98,0,-0.09054451482556998,0.3648900957138116,-0.061453958460441625,0.42604916300538076
commons-jcs,13,fn_heavy,0.3,none,88,107,0,-0.06098176844044856,0.3964716778895932,-0.1304944909513799,0.3269896962863453
commons-jcs,21,symmetric,0.05,none,88,132,85,0.16647193868692786,0.6206301079776707,0.19270103834542898,0.6543565645420427
commons-jcs,21,symmetric,0.1,none,88,157,80,0.08686154547899971,0.5299508961649732,0.05367638817680571,0.5372497449873519
commons-jcs,21,symmetric,0.15,none,88,183,76,0.07522254900545747,0.523430069399971,0.15968732002906913,0.6302823852575866
commons-jcs,21,symmetric,0.2,none,88,213,75,0.06266852914342573,0.5190066671716548,0.10211142793673743,0.5793007941930801
commons-jcs,21,symmetric,0.25,none,88,247,71,0.033586520682816055,0.49522970401294264,0.062213102462251375,0.5493599119749618
commons-jcs,21,symmetric,0.3,none,88,294,67,0.010046858321267331,0.47935449713638745,-0.0029577174118975307,0.4870125414629182
commons-jcs,21,fp_heavy,0.05,none,88,130,84,0.1615161147715446,0.6144115627829412,0.08923159087090306,0.5624521067826398
commons-jcs,21,fp_heavy,0.1,none,88,151,76,0.11023605442761117,0.5524388674601071,0.11341704262936786,0.5888329055644025
commons-jcs,21,fp_heavy,0.15,none,88,177,75,0.08386508788828863,0.5262739409129653,0.14861697131734558,0.6201214973835639
commons-jcs,21,fp_heavy,0.2,none,88,201,70,0.06744183955547142,0.5225537785297734,0.017009948681071328,0.49966432074723605
commons-jcs,21,fp_heavy,0.25,none,88,232,61,0.02216929204428628,0.4830705420181043,0.11288847601969063,0.5966071867587235
commons-jcs,21,fp_heavy,0.3,none,88,268,54,0.010982135875865377,0.4739276220822712,0.06073956329898948,0.5495135197299951
commons-jcs,21,mid,0.05,none,88,117,77,0.07039456094543539,0.49814302355409246,0.1211366653668341,0.5861558155620813
commons-jcs,21,mid,0.1,none,88,138,71,0.09910029946564285,0.5429896944791306,0.11349734816906876,0.591164429482347
commons-jcs,21,mid,0.15,none,88,145,54,0.03836106107774898,0.4733318874132755,0.17774496617815896,0.6477490320411431
commons-jcs,21,mid,0.2,none,88,161,46,0.025806713575857135,0.47147555519532935,0.04791903245532365,0.5261267815566428
commons-jcs,21,mid,0.25,none,88,174,34,0.04882598670848802,0.514552742348156,0.02257564897523858,0.5068585254303952
commons-jcs,21,mid,0.3,none,88,198,25,0.06262027763487973,0.5201567382963155,0.1272066275202276,0.6087100198043649
commons-jcs,21,fn_heavy,0.05,none,88,93,68,0.11738750240592884,0.5212758022034187,0.2899989268401377,0.7303155302050329
commons-jcs,21,fn_heavy,0.1,none,88,88,41,0.06318428691048532,0.5015457138172448,0.12586219900735124,0.5962577000649025
commons-jcs,21,fn_heavy,0.15,none,88,79,19,0.05317819353514074,0.48939771023631523,0.0006385319152987074,0.47964580642861654
commons-jcs,21,fn_heavy,0.2,none,88,75,0,0.06966282587135177,0.5194747686195321,0.08828801092162022,0.5664454370916451
commons-jcs,21,fn_heavy,0.25,none,88,91,0,-0.034237213550743606,0.4126160213399541,-0.044798608988697926,0.42626433117571905
commons-jcs,21,fn_heavy,0.3,none,88,104,0,0.013334961990740623,0.46237673326250034,0.12174216880112104,0.6008076831632296
commons-jcs,42,symmetric,0.05,none,88,126,83,0.1166696185540185,0.5822174602345176,0.025390190999592183,0.5158901566349356
commons-jcs,42,symmetric,0.1,none,88,156,80,0.12365194218284782,0.5906976203747043,-0.007649049919338969,0.4794675418650454
commons-jcs,42,symmetric,0.15,none,88,202,73,0.08415291672619193,0.5626088266138307,0.0691212727123071,0.5566219007839546
commons-jcs,42,symmetric,0.2,none,88,233,68,0.013256080535462643,0.5017101864713746,-0.020298797328580753,0.4735245712939288
commons-jcs,42,symmetric,0.25,none,88,268,68,0.02044766833142539,0.5158900054136778,0.020282561160515435,0.5151380487431959
commons-jcs,42,symmetric,0.3,none,88,290,61,0.072460501182902,0.5562256355866385,0.06991911296220331,0.5595160204648659
commons-jcs,42,fp_heavy,0.05,none,88,122,82,0.09519183468369703,0.5597125529471616,-0.05944607672911899,0.4254901383328436
commons-jcs,42,fp_heavy,0.1,none,88,151,77,0.08263091164892164,0.5491283230240953,-0.01175591782428186,0.47406179225450595
commons-jcs,42,fp_heavy,0.15,none,88,194,68,0.08502016510920367,0.562123243084847,0.04658938218607042,0.5337632661960222
commons-jcs,42,fp_heavy,0.2,none,88,227,68,0.06780176273892154,0.5508123797478114,0.057153920064437515,0.5466070405812411
commons-jcs,42,fp_heavy,0.25,none,88,247,56,0.020181217922091377,0.5114104144015155,-0.05687542007082938,0.43990573878032585
commons-jcs,42,fp_heavy,0.3,none,88,277,53,0.058004887908066315,0.5441045513171331,0.09905880827893915,0.5858375820639182
commons-jcs,42,mid,0.05,none,88,110,78,0.14615608864298463,0.593257328839396,0.018216080007387354,0.49227694143471523
commons-jcs,42,mid,0.1,none,88,129,68,0.05373414125731461,0.5224175087116395,-0.022213064672153476,0.4680954761578888
commons-jcs,42,mid,0.15,none,88,155,53,0.06902437787085768,0.5402954762442245,0.0750933007089672,0.5545418871199564
commons-jcs,42,mid,0.2,none,88,178,40,0.033876718881337975,0.5110850950647494,-0.0029186100919456775,0.49127452060065324
commons-jcs,42,mid,0.25,none,88,200,31,0.037957571838561716,0.5230796794038034,-0.028750310263553607,0.46212679192583145
commons-jcs,42,mid,0.3,none,88,217,20,0.02115254938224046,0.5065559957067934,0.06391219613490652,0.5548946527075703
commons-jcs,42,fn_heavy,0.05,none,88,90,68,0.10711646924863351,0.5570126664724198,-0.0049700331720609475,0.48098975091264373
commons-jcs,42,fn_heavy,0.1,none,88,78,38,0.03857159826357216,0.48861259163713505,0.040306392733775474,0.5265397132249582
commons-jcs,42,fn_heavy,0.15,none,88,71,12,-0.0682463570924558,0.3697515267229334,-0.13169148061860178,0.342347680518411
commons-jcs,42,fn_heavy,0.2,none,88,75,0,-0.007371971503790127,0.4286231982126494,-0.029652136904481353,0.4351206068928037
commons-jcs,42,fn_heavy,0.25,none,88,100,0,-0.007924991171550835,0.4457043008894581,-0.06691028759640573,0.4229417489520331
commons-jcs,42,fn_heavy,0.3,none,88,127,0,-0.018756521744895126,0.445003354445415,-0.06311291063353826,0.4202342314952687
commons-jcs,77,symmetric,0.05,none,88,121,87,0.1534769441318242,0.6065421369742219,0.07420225703200764,0.5337188990080649
commons-jcs,77,symmetric,0.1,none,88,152,76,0.05954664143984083,0.5194299880568748,-0.07719982131841052,0.4053074173483585
commons-jcs,77,symmetric,0.15,none,88,184,70,0.0029854798634974086,0.4760308034647279,-0.08323446612270435,0.4004768823380386
commons-jcs,77,symmetric,0.2,none,88,209,66,0.006431688481764347,0.48375093594111107,-0.08087114082356794,0.39754414280877404
commons-jcs,77,symmetric,0.25,none,88,243,63,0.01845404050714417,0.49612080984755036,-0.0412156886112844,0.449128789425886
commons-jcs,77,symmetric,0.3,none,88,277,60,0.004052142921060356,0.4855657268959211,-0.014060413635028208,0.4763321235951037
commons-jcs,77,fp_heavy,0.05,none,88,112,81,0.11726555177279245,0.578044667830455,0.017619754446610486,0.4846484326259414
commons-jcs,77,fp_heavy,0.1,none,88,144,72,0.0985344411594334,0.5521544560991842,0.03602465041715915,0.519895096101943
commons-jcs,77,fp_heavy,0.15,none,88,177,66,-0.029525633965904935,0.4294137685889185,-0.04766397193349738,0.43075073683085247
commons-jcs,77,fp_heavy,0.2,none,88,202,63,0.03081432618776283,0.5023406293844066,-0.01894539699774366,0.46738789798121755
commons-jcs,77,fp_heavy,0.25,none,88,231,58,-0.005298507938987656,0.46931959643044036,-0.0560995695654676,0.435478939668013
commons-jcs,77,fp_heavy,0.3,none,88,266,55,0.019662132463036545,0.49542014163935855,-0.038926550338442625,0.4548249452716335
commons-jcs,77,mid,0.05,none,88,99,72,0.13740525612138368,0.5660075486166336,0.09950749070267442,0.5649733334869439
commons-jcs,77,mid,0.1,none,88,121,63,0.07480343112405835,0.5236026212276148,-0.12393672026317255,0.3422114961346265
commons-jcs,77,mid,0.15,none,88,150,55,0.02646450794208468,0.48698197894532314,-0.04084261318283453,0.4438256028583932
commons-jcs,77,mid,0.2,none,88,170,46,-0.022488867065163853,0.442809431993051,-0.04780214749682683,0.43773781642266624
commons-jcs,77,mid,0.25,none,88,186,39,-0.03139501618175925,0.4448540752944074,-0.13882164109655826,0.324420578158529
commons-jcs,77,mid,0.3,none,88,200,23,-0.0530504016594047,0.4155316934994323,-0.08871070124015702,0.3859482673776579
commons-jcs,77,fn_heavy,0.05,none,88,81,62,0.1592873441026143,0.5760976001667633,0.09736250145727567,0.5672945267457797
commons-jcs,77,fn_heavy,0.1,none,88,78,46,0.12617412319294344,0.5606654164997206,0.01556309304971194,0.47622327204852577
commons-jcs,77,fn_heavy,0.15,none,88,70,21,0.037261694320699784,0.4793112788470083,-0.05705282955927398,0.41901771998885434
commons-jcs,77,fn_heavy,0.2,none,88,73,0,-0.010196846196542209,0.4250580606420107,-0.07885622266628636,0.38260515274873996
commons-jcs,77,fn_heavy,0.25,none,88,94,0,-0.08094517001204513,0.3558062293553116,-0.05630382469779348,0.4279127443065809
commons-jcs,77,fn_heavy,0.3,none,88,112,0,-0.1256571995610381,0.3146505876050871,-0.20599487222391108,0.2370138391622397
commons-jcs,101,symmetric,0.05,none,88,118,84,0.1298284133355741,0.5868384915449296,0.0906525917912017,0.5573752177870668
commons-jcs,101,symmetric,0.1,none,88,169,82,0.05509591443542709,0.5348984003730614,0.08322916104885365,0.5653176390498509
commons-jcs,101,symmetric,0.15,none,88,198,78,0.062495338970973674,0.5295359116511719,0.1732884879846186,0.6454643007595912
commons-jcs,101,symmetric,0.2,none,88,230,71,0.081436479137868,0.5648547004421575,0.05453544180429784,0.5422050591922724
commons-jcs,101,symmetric,0.25,none,88,268,71,0.048416205332482906,0.5350814286023262,0.029526028610117376,0.5238210015367064
commons-jcs,101,symmetric,0.3,none,88,300,68,0.03391969743264357,0.5274607509518491,-0.07064812624209824,0.42182602495859894
commons-jcs,101,fp_heavy,0.05,none,88,117,83,0.12277543588086562,0.5812028377647849,0.07561677147631789,0.5381967765486657
commons-jcs,101,fp_heavy,0.1,none,88,162,79,0.04604951420310402,0.5169749880844732,0.1362637479834538,0.612543204777672
commons-jcs,101,fp_heavy,0.15,none,88,190,71,0.02619370158395533,0.4991054721234766,0.09469694695429022,0.576540669342199
commons-jcs,101,fp_heavy,0.2,none,88,224,70,0.0693029754830748,0.5507875110116186,0.09295619821457529,0.5801475031447029
commons-jcs,101,fp_heavy,0.25,none,88,254,66,0.04669708541504359,0.5337835775758938,0.08127504494261494,0.569974703133253
commons-jcs,101,fp_heavy,0.3,none,88,278,57,9.13194997246365e-05,0.4776701636035367,-0.06555973652979992,0.4287894698225054
commons-jcs,101,mid,0.05,none,88,107,79,0.10983137324350789,0.559740049627528,-0.014762386447666725,0.46457989886587914
commons-jcs,101,mid,0.1,none,88,137,71,0.09680907386098245,0.5607247703734107,0.0895657373176318,0.5636234567758815
commons-jcs,101,mid,0.15,none,88,164,59,0.002510917933920753,0.4532474082175205,0.09522421520262257,0.5727954339429986
commons-jcs,101,mid,0.2,none,88,181,47,0.02818477334286264,0.48313862327980855,0.07768475899875764,0.5620201480343128
commons-jcs,101,mid,0.25,none,88,198,34,0.03505595234192541,0.5030922153579074,-0.04633255171696403,0.4417575906626379
commons-jcs,101,mid,0.3,none,88,218,26,0.008902569978400637,0.4818236937444353,-0.06471432019220871,0.4249418387114366
commons-jcs,101,fn_heavy,0.05,none,88,78,70,0.14392693056837555,0.5719315531170504,0.15114713748935374,0.5928791798922259
commons-jcs,101,fn_heavy,0.1,none,88,77,43,0.06365168841288558,0.490133214916014,0.13551437822196755,0.6149990318691968
commons-jcs,101,fn_heavy,0.15,none,88,80,23,0.012370729373279704,0.44627193648733005,0.08162094448147479,0.5648861731700349
commons-jcs,101,fn_heavy,0.2,none,88,84,0,-0.03866260139124829,0.3966639137084029,0.14507137217487961,0.6195191181898552
commons-jcs,101,fn_heavy,0.25,none,88,105,0,-0.026338304383070724,0.4118791640717943,0.05753951222208859,0.5396035028757997
commons-jcs,101,fn_heavy,0.3,none,88,119,0,-0.04251675158487821,0.3985251188262173,-0.07843005703583118,0.3893890481786498
commons-jcs,123,symmetric,0.05,none,88,114,83,0.09433429361108749,0.5231131038796624,-0.013984222290228363,0.4422928449599445
commons-jcs,123,symmetric,0.1,none,88,147,80,0.12869579315935267,0.5774061572781147,0.12406495615599454,0.5909452430758259
commons-jcs,123,symmetric,0.15,none,88,177,75,0.09144662975228245,0.5385853531939123,0.1928958305337514,0.6619894360287277
commons-jcs,123,symmetric,0.2,none,88,207,71,0.05274026660423039,0.5046826900017379,0.12168864774267635,0.6008026450994723
commons-jcs,123,symmetric,0.25,none,88,253,69,0.0754113489829154,0.5348962462472239,0.22939543606509652,0.6938218391570781
commons-jcs,123,symmetric,0.3,none,88,277,61,0.05040249371279433,0.5157153304730028,0.11453006005927023,0.5970356071009235
commons-jcs,123,fp_heavy,0.05,none,88,114,83,0.09433429361108749,0.5231131038796624,-0.013984222290228363,0.4422928449599445
commons-jcs,123,fp_heavy,0.1,none,88,141,77,0.10729026684005803,0.5572413403193572,0.06796628123223299,0.5231122009020153
commons-jcs,123,fp_heavy,0.15,none,88,166,71,0.08442224657170673,0.5377579520705019,0.14120718350680142,0.6152671802135691
commons-jcs,123,fp_heavy,0.2,none,88,203,69,0.07335393757372993,0.5204458005337643,0.21211779539633074,0.679486779714698
commons-jcs,123,fp_heavy,0.25,none,88,233,58,0.024093090896503376,0.5004264766531065,0.16106392776761552,0.6358455355622665
commons-jcs,123,fp_heavy,0.3,none,88,259,53,0.010287864813904809,0.47354827267698313,0.14064991193565166,0.619717518083362
commons-jcs,123,mid,0.05,none,88,109,79,0.13602896961276204,0.5601964448041702,0.10306017347205236,0.5691356499759453
commons-jcs,123,mid,0.1,none,88,122,69,0.15246632717082206,0.5935160780429597,0.15584844704789313,0.615865337518671
commons-jcs,123,mid,0.15,none,88,134,55,0.06428360345368422,0.513974622521728,0.01911208555203198,0.48762744475416775
commons-jcs,123,mid,0.2,none,88,160,45,0.06885579252111435,0.5266772731117793,0.0833527870018688,0.5607846641828184
commons-jcs,123,mid,0.25,none,88,172,36,-0.039864718475946886,0.40849301399764315,0.017249212507730004,0.49815218693918045
commons-jcs,123,mid,0.3,none,88,201,20,-0.025608052003880808,0.4444285871790446,0.05921829489778011,0.545866743904987
commons-jcs,123,fn_heavy,0.05,none,88,83,66,0.12223030706342883,0.5428826333117239,0.06750245566785437,0.5206260524156325
commons-jcs,123,fn_heavy,0.1,none,88,74,43,0.04611332176491431,0.44886488367092253,0.08075969258693695,0.5382157639200179
commons-jcs,123,fn_heavy,0.15,none,88,58,15,0.03360015615449997,0.45570280038175,-0.045448739788453194,0.36867501703078553
commons-jcs,123,fn_heavy,0.2,none,88,64,0,-0.021407063603959758,0.40074934135526674,-0.10967599180075743,0.29441145921338713
commons-jcs,123,fn_heavy,0.25,none,88,79,0,-0.03325069058468325,0.4017551494457004,-0.13492955546193297,0.31468504167967737
commons-jcs,123,fn_heavy,0.3,none,88,99,0,-0.019808041421863893,0.4105599781471322,-0.05884171246734232,0.4101056267943925
commons-jcs,202,symmetric,0.05,none,88,128,87,0.12390500038928122,0.5829372286587468,0.050230927859756754,0.5194625712759354
commons-jcs,202,symmetric,0.1,none,88,149,83,0.10965237793655902,0.5720288420103335,0.1353491967772111,0.615107384823874
commons-jcs,202,symmetric,0.15,none,88,184,78,0.09436065503672686,0.5663199774386265,0.08773025933594443,0.5734358296395369
commons-jcs,202,symmetric,0.2,none,88,222,77,0.05314896946072829,0.5362870888398954,0.03765624210381528,0.5290999417339247
commons-jcs,202,symmetric,0.25,none,88,261,73,0.039547695704055884,0.5255166436447701,-0.05112236140773464,0.443935568184165
commons-jcs,202,symmetric,0.3,none,88,293,67,0.021387298984090367,0.5108580577902547,0.022803506052932982,0.5179642767664614
commons-jcs,202,fp_heavy,0.05,none,88,126,85,0.14428457121624136,0.6001307066071085,0.12318773783284749,0.5899846679522516
commons-jcs,202,fp_heavy,0.1,none,88,142,81,0.12236817768474298,0.5838555646345153,0.11700233102199867,0.5991916276396978
commons-jcs,202,fp_heavy,0.15,none,88,179,77,0.05386248277694043,0.5285591164984619,0.0873319848828239,0.5710255070669648
commons-jcs,202,fp_heavy,0.2,none,88,211,71,0.04460223507204187,0.5282187777101125,0.022534029938578764,0.5162605126038547
commons-jcs,202,fp_heavy,0.25,none,88,246,63,0.0019616213112472218,0.4835845825172757,-0.07119498657075073,0.41225292379979994
commons-jcs,202,fp_heavy,0.3,none,88,272,60,-0.007622548388346959,0.4828315637902815,-0.06386014281437061,0.42701692957068327
commons-jcs,202,mid,0.05,none,88,118,81,0.1587391338874436,0.6094484266160589,0.14018489459443284,0.6109603850570998
commons-jcs,202,mid,0.1,none,88,127,73,0.06567107958335473,0.5252756096962473,0.06720995769658099,0.5460599092512076
commons-jcs,202,mid,0.15,none,88,145,60,0.11358731578598749,0.5665203379980148,0.1276430129803276,0.6085269975248793
commons-jcs,202,mid,0.2,none,88,168,53,0.027816114965485927,0.5020764873798982,-0.0935449542793533,0.3827288257851435
commons-jcs,202,mid,0.25,none,88,183,34,0.015605143956424308,0.488482031607763,-0.02621069933291281,0.4558010867437471
commons-jcs,202,mid,0.3,none,88,205,20,-0.04994229258145779,0.4108092008204478,-0.046833710736664314,0.43836041583342783
commons-jcs,202,fn_heavy,0.05,none,88,93,71,0.1632332958823615,0.6090555583046551,0.11043960610513334,0.5889704340659324
commons-jcs,202,fn_heavy,0.1,none,88,93,52,0.11959979483811199,0.5642511561362656,0.02759048214687933,0.5088998572340109
commons-jcs,202,fn_heavy,0.15,none,88,67,17,0.03286433065711482,0.44831683680242385,0.1019239425052128,0.5789572309136517
commons-jcs,202,fn_heavy,0.2,none,88,64,0,-0.047442186073392685,0.3323685617432033,-0.022642771097630108,0.45705894366908606
commons-jcs,202,fn_heavy,0.25,none,88,83,0,-0.09799807461426424,0.29185286189324583,-0.07962628239180182,0.37295650562206684
commons-jcs,202,fn_heavy,0.3,none,88,102,0,-0.05048346900231069,0.35034251182319787,-0.04416931927189675,0.4335601363114439
commons-jcs,314,symmetric,0.05,none,88,124,83,0.16428601399787052,0.6212473366572049,0.043504510264564304,0.5335533151180626
commons-jcs,314,symmetric,0.1,none,88,154,80,0.14583397599212397,0.6117373696150207,0.03575535260674057,0.5240162017440567
commons-jcs,314,symmetric,0.15,none,88,187,74,0.06608192242442285,0.5487792586744638,0.016235375641298785,0.5072571506727388
commons-jcs,314,symmetric,0.2,none,88,221,69,0.04561081718938414,0.5312471606434073,-0.03162697809584594,0.45985209573158514
commons-jcs,314,symmetric,0.25,none,88,254,63,0.00025093908401459486,0.4902988838603516,-0.047271656051004855,0.44647810319410636
commons-jcs,314,symmetric,0.3,none,88,292,57,0.027709838719337968,0.5163303286579153,-0.05851238547067443,0.439219629489833
commons-jcs,314,fp_heavy,0.05,none,88,124,83,0.16428601399787052,0.6212473366572049,0.043504510264564304,0.5335533151180626
commons-jcs,314,fp_heavy,0.1,none,88,150,77,0.1322970742995006,0.5993891685306533,0.031428545445278254,0.5242984986874246
commons-jcs,314,fp_heavy,0.15,none,88,180,70,0.13042304955986125,0.6001220824893522,0.015455970092531305,0.503835790011141
commons-jcs,314,fp_heavy,0.2,none,88,206,61,0.057276716585632964,0.5403558985343061,-0.00906493551394374,0.48484483767787423
commons-jcs,314,fp_heavy,0.25,none,88,238,53,0.028948188284340034,0.5148622897827203,-0.03899354260864834,0.4576982923842926
commons-jcs,314,fp_heavy,0.3,none,88,277,46,0.02661932808147649,0.516690714803778,-0.010224295447797429,0.4866896876267006
commons-jcs,314,mid,0.05,none,88,113,77,0.1565613875822372,0.6112236525057717,0.061073053024982865,0.5481493419638882
commons-jcs,314,mid,0.1,none,88,129,63,0.10597394924456006,0.5713324175054768,0.017048877817867552,0.503133518797137
commons-jcs,314,mid,0.15,none,88,138,50,0.037860327347155984,0.4944313900239855,-0.05551353502058059,0.42801651215168873
commons-jcs,314,mid,0.2,none,88,165,39,0.06231934456548999,0.5337462202731252,-0.003983771955484556,0.48382944990897964
commons-jcs,314,mid,0.25,none,88,186,28,0.054571729416247404,0.5324635885507185,0.05011936942807729,0.5397308084003566
commons-jcs,314,mid,0.3,none,88,208,18,0.01047486946055424,0.49248298640259586,0.017312088056280903,0.5114471897279096
commons-jcs,314,fn_heavy,0.05,none,88,83,61,0.12950012068754116,0.578993374107099,-0.021048103086137693,0.4671663794314189
commons-jcs,314,fn_heavy,0.1,none,88,77,36,0.07799535165518531,0.5171264453011759,-0.01851862493549009,0.46212251565806056
commons-jcs,314,fn_heavy,0.15,none,88,78,18,-0.003574137162879068,0.438773041887393,-0.12372656673494131,0.34309420876504343
commons-jcs,314,fn_heavy,0.2,none,88,73,0,0.0145903958256159,0.44660574000367925,0.058896273576504496,0.543946661563878
commons-jcs,314,fn_heavy,0.25,none,88,88,0,-0.012462818891441269,0.43108370710004895,-0.029155425686304817,0.457197272640679
commons-jcs,314,fn_heavy,0.3,none,88,110,0,-0.052996293049115496,0.4130560128216492,-0.06682981387495446,0.42381374389704185
commons-jcs,999,symmetric,0.05,none,88,122,86,0.15644795282404542,0.5951287605968523,0.05823389440088045,0.5408762205097074
commons-jcs,999,symmetric,0.1,none,88,152,79,0.0841455870385433,0.5427633086177844,-0.003566346524324274,0.4846264339683754
commons-jcs,999,symmetric,0.15,none,88,183,72,0.08955935230500828,0.563136149891129,-0.006374059852328089,0.4803829949097377
commons-jcs,999,symmetric,0.2,none,88,217,70,0.07942230168006079,0.5646771987196085,0.0027043781300135146,0.4908434127434413
commons-jcs,999,symmetric,0.25,none,88,252,69,0.08883328503388861,0.5753571149698419,0.0696000587616615,0.5531872349036906
commons-jcs,999,symmetric,0.3,none,88,295,64,0.061912867141593615,0.550761091102558,0.041330307433662616,0.5305832332960102
commons-jcs,999,fp_heavy,0.05,none,88,121,85,0.15241901346652292,0.5914677953182447,0.007148925596627331,0.4930422653867498
commons-jcs,999,fp_heavy,0.1,none,88,146,75,0.10530417047440808,0.5633852231064344,0.013396784807891256,0.5018626061065503
commons-jcs,999,fp_heavy,0.15,none,88,177,70,0.07225305857219408,0.549081009927496,0.003200719312337236,0.48973976316108886
commons-jcs,999,fp_heavy,0.2,none,88,208,68,0.08378093615997954,0.5624702392108083,0.06831215339314987,0.554361537152524
commons-jcs,999,fp_heavy,0.25,none,88,235,61,0.04796538608225866,0.5381916763570995,-0.01435416280705183,0.4686044914023142
commons-jcs,999,fp_heavy,0.3,none,88,273,53,0.06362190527928377,0.5519736916813784,-0.03454660579142018,0.44875307847455526
commons-jcs,999,mid,0.05,none,88,105,75,0.08059932201274744,0.5200397479437864,0.018062052790939892,0.5038837730499504
commons-jcs,999,mid,0.1,none,88,126,69,0.10272822087317333,0.5591437490296872,-0.0005646465669922907,0.4818670440673289
commons-jcs,999,mid,0.15,none,88,139,53,0.06369058241573636,0.5276178099306541,0.06572327333971051,0.5460996703094535
commons-jcs,999,mid,0.2,none,88,162,44,0.071303411150348,0.5478505607620555,-0.04222331263949174,0.4177417368352269
commons-jcs,999,mid,0.25,none,88,183,35,-0.008659054277905483,0.4665786966607456,-0.059923101336244296,0.4008185342792801
commons-jcs,999,mid,0.3,none,88,203,22,-0.05117501562064831,0.4257782577386754,-0.07129326654812357,0.4134555359701178
commons-jcs,999,fn_heavy,0.05,none,88,83,67,0.10459769555078959,0.5312641586420819,0.1472373480049881,0.6091126953774881
commons-jcs,999,fn_heavy,0.1,none,88,77,41,0.11219715370908079,0.5454087519573003,0.0889672031930889,0.5343817322547685
commons-jcs,999,fn_heavy,0.15,none,88,70,16,0.010279435613769998,0.457242472996562,-0.03763481145293687,0.4263225200046893
commons-jcs,999,fn_heavy,0.2,none,88,72,0,-0.023306159846331984,0.41767008134764916,0.010579392854631877,0.48302997807062203
commons-jcs,999,fn_heavy,0.25,none,88,86,0,0.011452753249766627,0.46020099288065,-0.022548689774752453,0.46224571906630796
commons-jcs,999,fn_heavy,0.3,none,88,108,0,-0.036992249525857265,0.4035455058479394,-0.13569032027642197,0.2944932339068941
commons-lang,7,symmetric,0.05,none,146,272,140,0.028895944159759157,0.4720991071827319,-0.03659329588939807,0.27506408830464096
commons-lang,7,symmetric,0.1,none,146,421,136,0.023764115662719135,0.4638641036253761,-0.037161362415941535,0.27222194879900957
commons-lang,7,symmetric,0.15,none,146,540,127,0.014702056599152082,0.4599368681336375,-0.01643127443411156,0.40312776409948053
commons-lang,7,symmetric,0.2,none,146,671,121,0.004245817211074734,0.46145250880878114,0.011606809746575351,0.5383084256389454
commons-lang,7,symmetric,0.25,none,146,807,116,-0.026439130918776383,0.41388806621132296,0.013488473607440328,0.5459508251752081
commons-lang,7,symmetric,0.3,none,146,965,111,0.007116745588605252,0.4786035874358165,0.016276324080842303,0.556263468982161
commons-lang,7,fp_heavy,0.05,none,146,268,140,0.01915768823864165,0.4637412382734277,0.014608343465126223,0.542896736200641
commons-lang,7,fp_heavy,0.1,none,146,409,129,0.011834443767617296,0.45487677285106465,-0.006520443816862532,0.44421272323907435
commons-lang,7,fp_heavy,0.15,none,146,531,121,-0.009495668064762075,0.4314382312225795,0.011407623531284435,0.5341096793519116
commons-lang,7,fp_heavy,0.2,none,146,652,115,-0.01263312314180948,0.434351405064294,0.029015738341801458,0.6043526161687424
commons-lang,7,fp_heavy,0.25,none,146,781,108,-0.01655927156670668,0.42847425284147506,0.011622544322795655,0.5384170307442124
commons-lang,7,fp_heavy,0.3,none,146,936,102,-0.023789549220409656,0.4408992215539747,0.011219026786245298,0.5391840392431022
commons-lang,7,mid,0.05,none,146,249,128,0.012989363795145722,0.45294118673359696,0.010992687506984887,0.5258842052895728
commons-lang,7,mid,0.1,none,146,370,113,0.028861966849481002,0.4754458621499226,-0.02900048496368972,0.31918784644533815
commons-lang,7,mid,0.15,none,146,478,101,0.0011487240743527627,0.4500627130041088,0.01977963422141031,0.565164868055131
