project,seed,profile,dose,latency,n_pos_true,n_pos_noisy,n_pos_retained,mcc_avg,gmean_avg,mcc,gmean
commons-validator,999,mid,0.3,uniform,36,164,5,-0.07673501952941658,0.32113748992482266,-0.00315801392981356,0.47604495812100595
commons-validator,999,mid,0.3,real,36,164,5,0.011487043682174854,0.4503645585811981,0.01994928467742572,0.5188546714382941
commons-validator,999,fn_heavy,0.05,uniform,36,31,20,-0.02405810378099719,0.3467135983528948,-0.004572819540397067,0.3683210991294069
commons-validator,999,fn_heavy,0.05,real,36,31,20,0.031963628722967256,0.41840814314019287,0.09982897482019408,0.5868047086333855
commons-validator,999,fn_heavy,0.1,uniform,36,46,12,0.049868789837081255,0.4339663097911695,0.06016656779157889,0.5387502945315107
commons-validator,999,fn_heavy,0.1,real,36,46,12,0.036547967286835265,0.4494983087908495,0.083323181713239,0.5895634595578219
commons-validator,999,fn_heavy,0.15,uniform,36,56,0,-0.022849586696765244,0.3732300842073539,0.04371564403622228,0.5432706107528127
commons-validator,999,fn_heavy,0.15,real,36,56,0,0.04107877461713143,0.44041549116405243,0.04804004085708767,0.5495937849865017
commons-validator,999,fn_heavy,0.2,uniform,36,74,0,-0.07492939399499517,0.31615326321692855,-0.10499497655864364,0.32479723167062585
commons-validator,999,fn_heavy,0.2,real,36,74,0,-0.03168359274532434,0.3687964246064198,-0.0594155883685782,0.4215008236089018
commons-validator,999,fn_heavy,0.25,uniform,36,94,0,-0.07614499130275339,0.3256234686492677,-0.03372507444208931,0.45393556412845254
commons-validator,999,fn_heavy,0.25,real,36,94,0,-0.0008385181358405706,0.3813980620907819,0.06136971946547987,0.5214038223687789
commons-validator,999,fn_heavy,0.3,uniform,36,111,0,0.022211778504278776,0.4246169318111014,0.007270856108760639,0.4880656565433192
commons-validator,999,fn_heavy,0.3,real,36,111,0,-0.05859515756236865,0.36475960308666117,-0.003302758622403235,0.48353956363209155
commons-vfs,7,symmetric,0.05,uniform,114,164,110,-0.02456895675801399,0.3844990863637853,-0.04266004229686246,0.3226129181986171
commons-vfs,7,symmetric,0.05,real,114,164,110,0.006936184950284267,0.4202754416853984,-0.1292102322114362,0.10606638226002835
commons-vfs,7,symmetric,0.1,uniform,114,205,103,0.03426698582814113,0.4569760994353406,-0.017156185262183696,0.36851480211162513
commons-vfs,7,symmetric,0.1,real,114,205,103,0.022049523896137062,0.50342691954053,0.048293153288393564,0.5928319988855858
commons-vfs,7,symmetric,0.15,uniform,114,254,97,0.01179828059700818,0.44009593214226544,-0.04674043523684039,0.28890815754110505
commons-vfs,7,symmetric,0.15,real,114,254,97,0.010243569443109928,0.4966712879164734,0.04371632398694589,0.5682356883634104
commons-vfs,7,symmetric,0.2,uniform,114,299,88,-0.007396959082731578,0.4243540398853004,-0.05564573227692466,0.3156831695916294
commons-vfs,7,symmetric,0.2,real,114,299,88,-0.008399181849619606,0.47683457656655054,-0.007082703889088445,0.4832944112086665
commons-vfs,7,symmetric,0.25,uniform,114,333,81,0.03790243891236407,0.47756807325343836,0.014177177947797007,0.5239113711150096
commons-vfs,7,symmetric,0.25,real,114,333,81,-0.02750837740257343,0.4483901405880622,-0.07423785797176535,0.2753529539534186
commons-vfs,7,symmetric,0.3,uniform,114,374,73,0.036241470576949,0.46795517039112555,-0.038877255929397725,0.3385538860772579
commons-vfs,7,symmetric,0.3,real,114,374,73,0.006929682041503676,0.5019067620096946,0.00688672913512327,0.49680131545899814
commons-vfs,7,fp_heavy,0.05,uniform,114,160,108,0.030116264044055725,0.43451067007746996,-0.05997153565219802,0.3345657085977181
commons-vfs,7,fp_heavy,0.05,real,114,160,108,0.05450676557525807,0.4904776647090887,-0.10747805854329069,0.24642457948248236
commons-vfs,7,fp_heavy,0.1,uniform,114,199,101,0.04914619589004535,0.491149304501659,0.012365775703367244,0.5228041863345523
commons-vfs,7,fp_heavy,0.1,real,114,199,101,0.026102938748211724,0.5041976743984554,6.535125428457521e-05,0.4994817337543584
commons-vfs,7,fp_heavy,0.15,uniform,114,243,89,-0.03743029514230189,0.37238868143463694,-0.07470314194991388,0.19767399389047277
commons-vfs,7,fp_heavy,0.15,real,114,243,89,0.01128268876450459,0.4817052602154627,-0.07544460674417856,0.3503498314857029
commons-vfs,7,fp_heavy,0.2,uniform,114,285,80,-0.011318959262460977,0.4326702508649974,-0.0430538719789706,0.3545928071889847
commons-vfs,7,fp_heavy,0.2,real,114,285,80,0.04977013040078144,0.5106225742462941,-0.09689938469117308,0.30476432627016564
commons-vfs,7,fp_heavy,0.25,uniform,114,315,72,0.05792643537269483,0.5015874062271733,0.020397757720494798,0.5275540604575446
commons-vfs,7,fp_heavy,0.25,real,114,315,72,0.007209815836754758,0.4874274121183798,0.016992113121338054,0.5263527965065301
commons-vfs,7,fp_heavy,0.3,uniform,114,356,66,-0.01822658350999148,0.44101052461364804,-0.0189778786416331,0.4265498266184484
commons-vfs,7,fp_heavy,0.3,real,114,356,66,-0.03201803726114429,0.46057710313204026,-0.07482937048136867,0.3533355328889643
commons-vfs,7,mid,0.05,uniform,114,149,102,0.008360339794797784,0.41609060244333235,-0.0062851119904485594,0.48327253844340723
commons-vfs,7,mid,0.05,real,114,149,102,-0.04838244317636093,0.4245853832319162,-0.06704704963511755,0.36243155812757516
commons-vfs,7,mid,0.1,uniform,114,170,81,0.0739630597033557,0.5019658676422982,-0.009927989804328331,0.4664022309228344
commons-vfs,7,mid,0.1,real,114,170,81,0.038304038859852535,0.502756634690585,-0.014387646177336346,0.4659007235503894
commons-vfs,7,mid,0.15,uniform,114,189,66,0.021935737048364424,0.4428618078272336,-0.04488551554805903,0.3318925295796821
commons-vfs,7,mid,0.15,real,114,189,66,0.05812812857577647,0.5419290870496767,0.05672550207359071,0.5959311309424173
commons-vfs,7,mid,0.2,uniform,114,227,56,0.030800499525585206,0.4720663916511258,-0.007055448069646504,0.4780640319805598
commons-vfs,7,mid,0.2,real,114,227,56,-0.017225169971025467,0.48191563553633315,0.012713827030157008,0.5140856355688078
commons-vfs,7,mid,0.25,uniform,114,261,40,-0.032646303917150225,0.4031253671540445,-0.014806653489139515,0.4549633187844855
commons-vfs,7,mid,0.25,real,114,261,40,-0.021263588343996928,0.4592909655864891,-0.010881162530538746,0.4785376786415655
commons-vfs,7,mid,0.3,uniform,114,274,26,-0.024781180251575295,0.4361326449495071,0.021310831695747066,0.5300891328126411
commons-vfs,7,mid,0.3,real,114,274,26,0.024905370217659616,0.49633990625587876,-0.0010392549503603144,0.4877807098906164
commons-vfs,7,fn_heavy,0.05,uniform,114,99,78,0.12536654305648892,0.5331588260128305,0.013506145816366744,0.5260904311344797
commons-vfs,7,fn_heavy,0.05,real,114,99,78,0.06880007683770673,0.5282090637535715,-0.07376846348374454,0.3315412952134175
commons-vfs,7,fn_heavy,0.1,uniform,114,104,52,0.058051594635547585,0.4758768569910751,-0.010304307680567927,0.4789849715160385
commons-vfs,7,fn_heavy,0.1,real,114,104,52,0.04113182502544591,0.5034683732521273,-0.054856235109978925,0.3934346548604046
commons-vfs,7,fn_heavy,0.15,uniform,114,101,21,0.004196679367510357,0.4364471737095751,-0.05591110402598831,0.3810417931654041
commons-vfs,7,fn_heavy,0.15,real,114,101,21,-0.015823361264986152,0.4628319908274013,-0.022965335709788332,0.4547202053439174
commons-vfs,7,fn_heavy,0.2,uniform,114,102,0,-0.03823192842745732,0.407693184760395,0.04126507594507234,0.580618779099359
commons-vfs,7,fn_heavy,0.2,real,114,102,0,-0.005752445525009216,0.4705715030286159,0.04812981475617571,0.5786267082234196
commons-vfs,7,fn_heavy,0.25,uniform,114,122,0,-0.032733865602512936,0.41000596323627614,-0.005471291729904641,0.4882797452759459
commons-vfs,7,fn_heavy,0.25,real,114,122,0,-0.062391724887301526,0.40242205285898625,-0.0969488666270369,0.29549745685308104
commons-vfs,7,fn_heavy,0.3,uniform,114,156,0,-0.07606968290990446,0.35868665913915404,-0.043366906856070635,0.3515556562780513
commons-vfs,7,fn_heavy,0.3,real,114,156,0,-0.07111491780947295,0.40964863343091884,-0.08217587985227427,0.3090112626299304
commons-vfs,13,symmetric,0.05,uniform,114,167,107,0.17127779441046487,0.6075009462546174,-0.023395580110339657,0.4287563779678729
commons-vfs,13,symmetric,0.05,real,114,167,107,0.013601154169280838,0.49436200168578937,-0.08955945498226892,0.3077935423343441
commons-vfs,13,symmetric,0.1,uniform,114,216,102,0.10918766526178904,0.5485878800918407,-0.08407170988830771,0.32354828159196375
commons-vfs,13,symmetric,0.1,real,114,216,102,0.04689939789593,0.5120484019925966,-0.07103677674053534,0.36071468845904203
commons-vfs,13,symmetric,0.15,uniform,114,255,95,0.1385709560827351,0.5878138637866924,0.0339778827548101,0.5591787564424759
commons-vfs,13,symmetric,0.15,real,114,255,95,0.030190026483770237,0.5108146018437394,0.00875242655124137,0.5138889919440194
commons-vfs,13,symmetric,0.2,uniform,114,289,92,0.13485032322901125,0.5736314142649698,-0.02011513739513649,0.46039421413764264
commons-vfs,13,symmetric,0.2,real,114,289,92,0.03870567933521987,0.514370289492226,0.050338121468032106,0.5636608829035972
commons-vfs,13,symmetric,0.25,uniform,114,326,84,0.08961818368176197,0.53857473086048,-0.05432630736573724,0.36208143024520584
commons-vfs,13,symmetric,0.25,real,114,326,84,0.03593996566413095,0.5169309296619244,0.08027123329908262,0.6328845553712612
commons-vfs,13,symmetric,0.3,uniform,114,373,78,0.08785904359736141,0.5356618723688941,-0.09291539148107376,0.30648128414594006
commons-vfs,13,symmetric,0.3,real,114,373,78,-0.006422312442610542,0.4783093012030633,-0.046492016999057785,0.4097527817991324
commons-vfs,13,fp_heavy,0.05,uniform,114,163,105,0.1340273565832286,0.5689576960163191,-0.06542970594163396,0.3427694073955388
commons-vfs,13,fp_heavy,0.05,real,114,163,105,-0.02646104951097398,0.4558935438755416,-0.023275899672062166,0.45294021763998665
commons-vfs,13,fp_heavy,0.1,uniform,114,207,96,0.1232606480899791,0.5604857486598729,-0.06966579536724947,0.3509695702681449
commons-vfs,13,fp_heavy,0.1,real,114,207,96,0.0513303874525544,0.5222804109632472,-0.025391881690999908,0.4484213769969728
commons-vfs,13,fp_heavy,0.15,uniform,114,249,92,0.11772304027706686,0.5571641452790056,0.008162111387263903,0.5151321244693232
commons-vfs,13,fp_heavy,0.15,real,114,249,92,-0.0024505209806724164,0.4695271077691818,-0.04327065300699899,0.4156322726923406
commons-vfs,13,fp_heavy,0.2,uniform,114,275,82,0.043180531195211015,0.47706756561884556,-0.10696584795993838,0.26323067935214317
commons-vfs,13,fp_heavy,0.2,real,114,275,82,-0.013627922855736878,0.467425971863759,-0.07334251204226883,0.34880305475110795
commons-vfs,13,fp_heavy,0.25,uniform,114,314,78,0.09304748038285514,0.5387680360867225,-0.049953287899261144,0.39565921771490836
commons-vfs,13,fp_heavy,0.25,real,114,314,78,-0.001665576743700281,0.4521095734199167,-0.07497957476686047,0.3536195440521692
commons-vfs,13,fp_heavy,0.3,uniform,114,357,72,0.056674539125587314,0.5161577969439721,-0.03903837606145295,0.4220004334879501
commons-vfs,13,fp_heavy,0.3,real,114,357,72,0.03555967543330161,0.5147389602097647,-0.014123117268666068,0.4543085413488808
commons-vfs,13,mid,0.05,uniform,114,149,96,0.17683673696125884,0.6064624897565509,0.010572650537282596,0.5206501859816061
commons-vfs,13,mid,0.05,real,114,149,96,0.06061671527416826,0.5350322458051253,0.010188110775156002,0.5167198446774136
commons-vfs,13,mid,0.1,uniform,114,179,84,0.12732340290560698,0.5746734141252697,0.00029533178129319303,0.49622380421833306
commons-vfs,13,mid,0.1,real,114,179,84,0.047744882736966913,0.5309277545568091,0.020752759974426473,0.5362715774583234
commons-vfs,13,mid,0.15,uniform,114,215,76,0.04666189686456336,0.45807499127311657,-0.11522269769539492,0.16527302319231965
commons-vfs,13,mid,0.15,real,114,215,76,-0.03434377315964465,0.45272564711605406,0.007569513686545843,0.5064891719227236
commons-vfs,13,mid,0.2,uniform,114,225,54,0.07982808095034286,0.5161684164159752,-0.027264084497927287,0.44627788973495536
commons-vfs,13,mid,0.2,real,114,225,54,-0.0054026899953576535,0.48549808038800824,0.020199245095708206,0.5330877301544482
commons-vfs,13,mid,0.25,uniform,114,243,41,0.08366960718176102,0.5329805261172247,-0.06906862085758221,0.35821558669862663
commons-vfs,13,mid,0.25,real,114,243,41,-0.017377917340164962,0.4674911920867626,-0.0707289371826141,0.3628855941582323
commons-vfs,13,mid,0.3,uniform,114,266,26,0.07959918547999843,0.5312213400906839,-0.0035177337857418105,0.48930983485771773
commons-vfs,13,mid,0.3,real,114,266,26,0.0024031203142781863,0.4969520100929239,0.03754859874271579,0.5607632866647979
commons-vfs,13,fn_heavy,0.05,uniform,114,108,81,0.14603119887809976,0.5837608428421058,-0.0632226136208366,0.36332899919878336
commons-vfs,13,fn_heavy,0.05,real,114,108,81,0.08867422923263084,0.5474498229826253,0.05061072428264605,0.5836577174489335
commons-vfs,13,fn_heavy,0.1,uniform,114,108,49,0.17956514995237843,0.6280135308489613,0.06429717473412233,0.6209477753364229
commons-vfs,13,fn_heavy,0.1,real,114,108,49,-0.020940376568296722,0.4731621600569979,-0.047314706496860294,0.3924780608103733
commons-vfs,13,fn_heavy,0.15,uniform,114,104,19,0.0525944681443653,0.49658892190439796,-0.04587478404082349,0.3946010211402315
commons-vfs,13,fn_heavy,0.15,real,114,104,19,0.08246364913022566,0.5616523443141704,0.01984880324052656,0.528092271445968
commons-vfs,13,fn_heavy,0.2,uniform,114,112,0,-0.020501438102029347,0.41416716278633053,0.012548836838030031,0.5238973281931085
commons-vfs,13,fn_heavy,0.2,real,114,112,0,0.03977522121402631,0.5007770589391765,-0.03850585834000859,0.4243132016918346
commons-vfs,13,fn_heavy,0.25,uniform,114,139,0,0.005503323314274091,0.4065191899238969,-0.002384320282086801,0.485459737263222
commons-vfs,13,fn_heavy,0.25,real,114,139,0,0.06428513281904254,0.5314985568968145,0.010272311134669053,0.5138291848114627
commons-vfs,13,fn_heavy,0.3,uniform,114,158,0,-0.005382008587559373,0.42831146125882047,0.04585283350854845,0.5888781785230781
commons-vfs,13,fn_heavy,0.3,real,114,158,0,0.032828726952714556,0.5057560568729466,0.04186317337779736,0.5413387469344235
commons-vfs,21,symmetric,0.05,uniform,114,173,110,0.007970321125261042,0.4494958977043186,-0.0099088263732705,0.45614566428324516
commons-vfs,21,symmetric,0.05,real,114,173,110,0.031182892973071363,0.5181624543765627,0.04908381159663197,0.5766841309964914
commons-vfs,21,symmetric,0.1,uniform,114,220,108,0.01586478977303513,0.4495899430415514,0.017786879773683862,0.528631526372737
commons-vfs,21,symmetric,0.1,real,114,220,108,0.02212435394841087,0.5121843800142525,0.04297894178696635,0.5547582972730785
commons-vfs,21,symmetric,0.15,uniform,114,251,103,-0.019735662626136453,0.38602724104834485,-0.05377445811211101,0.19737320748019582
commons-vfs,21,symmetric,0.15,real,114,251,103,-0.0015779356514449019,0.49014267255257693,-0.03015135839722695,0.4377220415409857
commons-vfs,21,symmetric,0.2,uniform,114,284,98,-0.018972138536183642,0.42412028505536264,-0.026575625198999815,0.44782936603428974
commons-vfs,21,symmetric,0.2,real,114,284,98,-0.014365770102701457,0.47946699333206494,0.01344944397006539,0.5062120475323396
commons-vfs,21,symmetric,0.25,uniform,114,324,91,-0.042258047255097554,0.4199085278379017,0.006278475709551261,0.5076328215871878
commons-vfs,21,symmetric,0.25,real,114,324,91,-0.044868181624585786,0.45078480574737345,0.012880195124221373,0.5186223177943278
commons-vfs,21,symmetric,0.3,uniform,114,366,79,-0.060726138228561745,0.3788598060884476,-0.06286676590548719,0.2699225348127089
commons-vfs,21,symmetric,0.3,real,114,366,79,-0.060388485607958946,0.4417407827632802,0.027119447974856492,0.5397696829942887
commons-vfs,21,fp_heavy,0.05,uniform,114,172,110,0.004676929101722944,0.44613124704249085,-0.012654085264646581,0.4522749929337111
commons-vfs,21,fp_heavy,0.05,real,114,172,110,0.021363898350252052,0.5028782718137964,-0.010653084847433214,0.4447161431366074
commons-vfs,21,fp_heavy,0.1,uniform,114,212,106,0.024882356549982502,0.4395477016248628,-0.04534794882153647,0.34751485460000914
commons-vfs,21,fp_heavy,0.1,real,114,212,106,0.0012223008298952358,0.4901143859663469,-0.03256617724444745,0.43618963645290076
commons-vfs,21,fp_heavy,0.15,uniform,114,242,98,-0.03925921049739123,0.3957004991029709,-0.034333742641048416,0.41325985427087664
commons-vfs,21,fp_heavy,0.15,real,114,242,98,-0.05511550923265093,0.4473598572216943,-0.04408897814399449,0.41431958651939826
commons-vfs,21,fp_heavy,0.2,uniform,114,268,88,0.00877341291710675,0.4732802005156732,0.09755797757113827,0.6836420830812215
commons-vfs,21,fp_heavy,0.2,real,114,268,88,-0.0013756435768337754,0.4936006186431967,0.028237681329158448,0.5454275536784556
commons-vfs,21,fp_heavy,0.25,uniform,114,299,72,-0.04133744275967988,0.4014396982690601,-0.05277044701011314,0.29333474135992893
commons-vfs,21,fp_heavy,0.25,real,114,299,72,-0.03842925203185244,0.4572143518908045,0.048483861189082225,0.5943089752900005
commons-vfs,21,fp_heavy,0.3,uniform,114,338,62,-0.06632951694625179,0.3872484330350865,-0.016611294164067307,0.4415268246706511
commons-vfs,21,fp_heavy,0.3,real,114,338,62,-0.054399158013420976,0.43877199660253935,-0.013589548157968272,0.46192656351114725
commons-vfs,21,mid,0.05,uniform,114,161,106,-0.00379160624233134,0.43229248491078154,0.010408025609740208,0.5012898101248825
commons-vfs,21,mid,0.05,real,114,161,106,0.02073192690543365,0.5025215466427211,-0.043020656749305046,0.4139183702354047
commons-vfs,21,mid,0.1,uniform,114,184,90,0.033219755029477306,0.46415371447151466,0.03806093137376936,0.558507410549338
commons-vfs,21,mid,0.1,real,114,184,90,0.00868527875541486,0.5025330611779233,0.039902258659257936,0.5632890438692792
commons-vfs,21,mid,0.15,uniform,114,191,63,0.0073511500396196,0.41936892864853864,-0.04976345266468967,0.3926014029729694
commons-vfs,21,mid,0.15,real,114,191,63,-0.0732703788819566,0.41803088532284705,0.024367544788750504,0.5329548456999189
commons-vfs,21,mid,0.2,uniform,114,209,52,-0.043122353862828595,0.39112488716043964,-0.09051672260871216,0.2019346902823669
commons-vfs,21,mid,0.2,real,114,209,52,-0.04337378341498729,0.45968529513291323,0.02270749331756634,0.5201505428554797
commons-vfs,21,mid,0.25,uniform,114,234,42,-0.015870325951383674,0.433168032557421,-0.07609774135345918,0.3473096777571672
commons-vfs,21,mid,0.25,real,114,234,42,-0.03974322022803472,0.43506811491675584,-0.10610288851791753,0.2823694409962299
commons-vfs,21,mid,0.3,uniform,114,255,25,-0.00734536325960806,0.41509250875725034,-0.047711605679492106,0.3623742653981825
commons-vfs,21,mid,0.3,real,114,255,25,0.019923728435920433,0.5053268378016741,-0.03453702410495574,0.4257780160509756
commons-vfs,21,fn_heavy,0.05,uniform,114,118,84,0.08831475136973832,0.5140659072922082,0.058621826256442126,0.6000620774552354
commons-vfs,21,fn_heavy,0.05,real,114,118,84,0.06547820755495735,0.5437828695983958,-0.0019538217083779536,0.4908541962009872
commons-vfs,21,fn_heavy,0.1,uniform,114,114,51,0.03538209179851731,0.48156504382798904,0.05021997227216628,0.5799877849423843
commons-vfs,21,fn_heavy,0.1,real,114,114,51,0.07282382379678212,0.5548633440338256,0.07470732213898967,0.642640023680768
commons-vfs,21,fn_heavy,0.15,uniform,114,105,21,0.022192806672721412,0.4555220627636976,0.012931773146052978,0.4787503032956711
commons-vfs,21,fn_heavy,0.15,real,114,105,21,0.010123362046890065,0.4467763040172367,-0.0009179080133665863,0.48654120080561347
commons-vfs,21,fn_heavy,0.2,uniform,114,109,0,-0.010533438454556131,0.37737111623687725,-0.008578923504591118,0.42717211017527046
commons-vfs,21,fn_heavy,0.2,real,114,109,0,-0.027678322634380005,0.42798851506443963,0.03158879815125008,0.5504408418778227
commons-vfs,21,fn_heavy,0.25,uniform,114,128,0,-0.049899047090939175,0.38413386330568045,0.012177302573088335,0.5077638690545382
commons-vfs,21,fn_heavy,0.25,real,114,128,0,-0.05930899525294001,0.40994281479556743,0.02408915003420074,0.5432455833290395
commons-vfs,21,fn_heavy,0.3,uniform,114,146,0,-0.05875286316978098,0.37128760910630626,-0.05809902003032651,0.3866473958891493
commons-vfs,21,fn_heavy,0.3,real,114,146,0,-0.04489036115576244,0.4281799999806233,-0.007099347397674726,0.4808425003482986
commons-vfs,42,symmetric,0.05,uniform,114,161,109,0.06379473350537448,0.4748360904555485,-0.049781156286995934,0.31551326527842416
commons-vfs,42,symmetric,0.05,real,114,161,109,-0.03826020504653342,0.4437742795983495,-0.025328808114369626,0.4501776800796705
commons-vfs,42,symmetric,0.1,uniform,114,195,104,0.06463783734795622,0.49281868641871046,0.04370659537392409,0.5847942159247215
commons-vfs,42,symmetric,0.1,real,114,195,104,-0.010935021843650526,0.47185448699783306,-0.007534492764541456,0.48467934268255697
commons-vfs,42,symmetric,0.15,uniform,114,249,93,0.03267669466217846,0.4621382364158287,0.06450404532091475,0.615028592926546
commons-vfs,42,symmetric,0.15,real,114,249,93,-0.021539394728577885,0.45613343551327074,-0.02650767229602795,0.4479198738014981
commons-vfs,42,symmetric,0.2,uniform,114,289,84,0.052526971468506316,0.4866563880143127,-0.029868305632461494,0.4339762336300337
commons-vfs,42,symmetric,0.2,real,114,289,84,0.008928042230253617,0.48006523404544826,-0.11472381281598612,0.2801945776926376
commons-vfs,42,symmetric,0.25,uniform,114,331,80,0.017212452963939168,0.4613406884876007,0.029961670464023052,0.5569607296496448
commons-vfs,42,symmetric,0.25,real,114,331,80,-0.034949259020602974,0.45400921924195314,-0.03609226848298015,0.42746529237581404
commons-vfs,42,symmetric,0.3,uniform,114,371,75,-0.005819126388255472,0.43796627306936875,0.012421168456514609,0.49551751494440344
commons-vfs,42,symmetric,0.3,real,114,371,75,0.015579913744565648,0.4909873602037484,0.005965830152328195,0.48964753706909514
commons-vfs,42,fp_heavy,0.05,uniform,114,157,108,0.05773962454091169,0.4748364350316283,-0.0010668955768500547,0.4936593184031139
commons-vfs,42,fp_heavy,0.05,real,114,157,108,-0.04926480517657954,0.4139924085177197,-0.09377856753428553,0.21736009644506335
commons-vfs,42,fp_heavy,0.1,uniform,114,182,96,0.06702040781139265,0.49487919902061145,0.0299142034461758,0.5581359149555791
commons-vfs,42,fp_heavy,0.1,real,114,182,96,0.014635149641706814,0.48967353749663595,-0.012660111375825827,0.4748716886902604
commons-vfs,42,fp_heavy,0.15,uniform,114,237,84,0.016564213141962793,0.44900158377629557,0.06308532496003255,0.6053258798849059
commons-vfs,42,fp_heavy,0.15,real,114,237,84,0.05769790661936549,0.5156928179014507,-0.06560106656191082,0.3745857002705159
commons-vfs,42,fp_heavy,0.2,uniform,114,277,79,0.01205173826275057,0.4274434930532703,-0.07544823768822027,0.2773898367086934
commons-vfs,42,fp_heavy,0.2,real,114,277,79,-0.006627886805912771,0.4744638334262586,-0.03674549880898976,0.42717684665404937
commons-vfs,42,fp_heavy,0.25,uniform,114,305,68,0.026552504264628896,0.46732944391413794,0.06752860829376336,0.614739252517142
commons-vfs,42,fp_heavy,0.25,real,114,305,68,0.00328697453907231,0.47722418929153926,-0.042262651298044206,0.41399188513867113
commons-vfs,42,fp_heavy,0.3,uniform,114,348,63,0.031014455258865235,0.46704620168603256,0.05822041347172706,0.609333745277246
commons-vfs,42,fp_heavy,0.3,real,114,348,63,0.04007380879159719,0.5073290710843449,-0.12125351219594457,0.2588896654648587
commons-vfs,42,mid,0.05,uniform,114,140,98,-0.007042429767790097,0.38502239479648376,-0.0012116272318204268,0.48680005006306637
commons-vfs,42,mid,0.05,real,114,140,98,0.05220299318753751,0.5243008482196378,0.007118484056805932,0.5066523878370611
commons-vfs,42,mid,0.1,uniform,114,150,79,0.06931908480268137,0.48548636474187323,-0.01992917183489187,0.4412487903298493
commons-vfs,42,mid,0.1,real,114,150,79,-0.05707431644702447,0.4356904974469749,-0.12178229457887324,0.23790251524866723
commons-vfs,42,mid,0.15,uniform,114,184,63,0.0013160840187536318,0.3956073584738878,0.007053559265476379,0.4687389618829222
commons-vfs,42,mid,0.15,real,114,184,63,0.002887796023224789,0.4877102207667608,-0.06062731468396489,0.38401653394435314
commons-vfs,42,mid,0.2,uniform,114,229,56,0.002696579142924929,0.44465597414796804,0.025874320021233504,0.5505271568628396
commons-vfs,42,mid,0.2,real,114,229,56,0.05718326817905453,0.525269339685255,-0.02065546336702986,0.4568086076991893
commons-vfs,42,mid,0.25,uniform,114,255,44,-0.010295368437657234,0.41969550839322284,0.01953586487929905,0.5372112145880629
commons-vfs,42,mid,0.25,real,114,255,44,0.004868672902472173,0.4870977961362934,-0.020460489141602055,0.45766068743233695
commons-vfs,42,mid,0.3,uniform,114,284,36,0.004683545906264525,0.4509356175865641,0.12611215881676963,0.7332852821237509
commons-vfs,42,mid,0.3,real,114,284,36,-0.03202107409691694,0.4422680772522141,-0.11890747793834203,0.2495241751387871
commons-vfs,42,fn_heavy,0.05,uniform,114,104,79,0.0355912617152974,0.4328528530948024,-0.017972875434090513,0.41220091228314
commons-vfs,42,fn_heavy,0.05,real,114,104,79,0.10804152111133812,0.5694422314878456,-0.07122230222698446,0.3578733535920272
commons-vfs,42,fn_heavy,0.1,uniform,114,104,52,0.052176223162904906,0.44744967740893166,-0.02178054124440845,0.4001913492605844
commons-vfs,42,fn_heavy,0.1,real,114,104,52,-0.016258121601240252,0.48420838517609394,0.058162440816496616,0.6011979962735448
commons-vfs,42,fn_heavy,0.15,uniform,114,95,25,0.03453357145426732,0.4506855730282713,0.012783231041215447,0.46694274393423374
commons-vfs,42,fn_heavy,0.15,real,114,95,25,0.010046101978059118,0.48122731976416633,-0.02044976402824098,0.40540959872604654
commons-vfs,42,fn_heavy,0.2,uniform,114,88,0,-0.0503208692181872,0.32747520347003695,-0.09511432422196489,0.13412894073319281
commons-vfs,42,fn_heavy,0.2,real,114,88,0,0.0006540832980206465,0.46345884151348177,-0.0029241534129953845,0.47993812985332857
commons-vfs,42,fn_heavy,0.25,uniform,114,121,0,-0.025903057413131127,0.39881801795116884,0.012354942408766497,0.5237516925893643
commons-vfs,42,fn_heavy,0.25,real,114,121,0,-0.05695831013320716,0.4178730415724321,-0.03131092828519541,0.4328434430410097
commons-vfs,42,fn_heavy,0.3,uniform,114,155,0,-0.07429208659924692,0.3578658174516194,-0.011764862274750657,0.4759405458623659
commons-vfs,42,fn_heavy,0.3,real,114,155,0,0.0012304487197116582,0.4744968471830217,-0.08586155846483665,0.3243133931224196
commons-vfs,77,symmetric,0.05,uniform,114,147,109,0.05636071555639723,0.48224965636677,-0.00907018289892992,0.48031580477632335
commons-vfs,77,symmetric,0.05,real,114,147,109,0.011569242552286946,0.49923668794600573,-0.038549490557733504,0.4244954641075906
commons-vfs,77,symmetric,0.1,uniform,114,205,106,0.0817386197938841,0.5179118945883598,0.03318915917789971,0.5649122147839458
commons-vfs,77,symmetric,0.1,real,114,205,106,0.052488713359141216,0.5308125229829911,0.019755949264475797,0.5272020974205127
commons-vfs,77,symmetric,0.15,uniform,114,255,100,-0.02050071822126326,0.4312047111283577,0.02712496790193497,0.49102979528036217
commons-vfs,77,symmetric,0.15,real,114,255,100,0.03458245288271336,0.5222085961948542,0.06061246412407855,0.5655469651399213
commons-vfs,77,symmetric,0.2,uniform,114,292,98,0.03925123445585094,0.4924426590148613,-0.03534438250025044,0.43093005867792333
commons-vfs,77,symmetric,0.2,real,114,292,98,0.04446453003269189,0.5171944327396438,0.03294428114438648,0.5365915065006781
commons-vfs,77,symmetric,0.25,uniform,114,340,93,0.012485185151141479,0.47687268621729834,0.08238286480632212,0.6512690383474666
commons-vfs,77,symmetric,0.25,real,114,340,93,0.004711831066250542,0.47283667775237676,-0.07411845443700597,0.3543965860344844
