project,seed,profile,dose,latency,n_pos_true,n_pos_noisy,n_pos_retained,mcc_avg,gmean_avg,mcc,gmean,mean_boost_pos_labels,mean_lam_pos_labels,mean_boost_neg_labels,fp_label_rate,fn_label_rate,final_ma_pred
ant-ivy,202,mid,0.3,real,332,417,116,0.07904182609923063,0.5320234544803676,-0.08167313661330224,0.3951723177714537,3.4884516799091756,13.224777453381153,5.1084459198700225,0.16996047430830039,0.12196499153020893,0.06397466240865435
ant-ivy,202,fn_heavy,0.05,uniform,332,291,268,0.20932020735079854,0.6032400735975375,-0.030614559485816036,0.43329070458106705,4.2635107167290425,16.872989360513873,4.440972212701073,0.012987012987012988,0.03613777526821005,0.39385582821211684
ant-ivy,202,fn_heavy,0.05,real,332,291,268,0.154499854633474,0.5791030225228065,-0.10388996758185205,0.36863537485982817,3.646531292409348,18.212475532394013,4.86376944268472,0.012987012987012988,0.03613777526821005,0.9938457783643826
ant-ivy,202,fn_heavy,0.1,uniform,332,268,215,0.10461591571163012,0.5295835818182295,-0.04003819035993651,0.4050058003077192,4.146961658331641,18.777464202591542,5.032820128955038,0.029926595143986448,0.0660643704121965,0.3999998282013082
ant-ivy,202,fn_heavy,0.1,real,332,268,215,0.12394293974801183,0.5680308234708077,0.04277336643813801,0.5522358902026969,3.365654211188428,18.463523503615235,4.899789150360879,0.029926595143986448,0.0660643704121965,0.33600015519412035
ant-ivy,202,fn_heavy,0.15,uniform,332,224,151,0.09019576700905302,0.5040025995472739,-0.10617602701323542,0.32146877480335656,3.821083212135096,20.95440090164694,5.398508924413756,0.04121964991530209,0.10220214568040654,0.39999982831319464
ant-ivy,202,fn_heavy,0.15,real,332,224,151,0.06899063230486811,0.5282366000181004,0.008161680020778432,0.5045613603107445,3.56087822377232,23.74573423400307,5.176245406504223,0.04121964991530209,0.10220214568040654,0.8400253375805264
ant-ivy,202,fn_heavy,0.2,uniform,332,176,78,0.051414491186873496,0.47625990115886,-0.0353531055416898,0.4324574383211311,3.3743275833949498,24.607958370493076,5.410107163717526,0.05533596837944664,0.14342179559570864,0.3999998282452357
ant-ivy,202,fn_heavy,0.2,real,332,176,78,0.05870374827092985,0.5151909935142684,-0.09806082496546896,0.3363626344356568,3.6514477714249978,28.794931583002484,5.272663079379783,0.05533596837944664,0.14342179559570864,0.045749495859987596
ant-ivy,202,fn_heavy,0.25,uniform,332,126,11,0.01859452789139368,0.43783524918437,-0.039694544853578,0.44997739283928717,3.8602535456589333,38.52874054745677,5.741536102305385,0.06493506493506493,0.18125352907961603,0.9423266169696317
ant-ivy,202,fn_heavy,0.25,real,332,126,11,0.07523522976121794,0.4599839082671999,-0.022752076235050257,0.451269179340613,3.9468202074897967,46.428422810439294,4.594164510732982,0.06493506493506493,0.18125352907961603,0.37734115125914147
ant-ivy,202,fn_heavy,0.3,uniform,332,143,0,-0.05896597696758611,0.35352076788043457,-0.01979058332951921,0.40162127169009876,4.1850476929863705,39.27982360071936,5.893981051641507,0.08074534161490683,0.18746470920383965,0.9423744116431043
ant-ivy,202,fn_heavy,0.3,real,332,143,0,0.015787137118712827,0.41180395895289673,-0.0008813369730370267,0.45933860460792236,3.551339781745689,39.585392023428824,5.1706271453036425,0.08074534161490683,0.18746470920383965,0.936010324056389
ant-ivy,314,symmetric,0.05,uniform,332,406,321,0.1512087926242781,0.5701834791780949,0.029468313984007562,0.5293030167727535,4.3806321511971476,12.163739599454736,4.9613505812005965,0.04799548277809147,0.006211180124223602,0.9360253375805263
ant-ivy,314,symmetric,0.05,real,332,406,321,0.11314434424951327,0.5495721817723557,-0.11956060558069916,0.3268893776501677,3.700497813507582,13.494768299264187,5.027567268269923,0.04799548277809147,0.006211180124223602,0.15999982820142594
ant-ivy,314,symmetric,0.1,uniform,332,453,302,0.1674368565511148,0.5775813642330301,-0.05776545522185144,0.41008653741289386,4.394637057468933,11.175237740945807,5.121336136888355,0.08526256352343309,0.01693958215697346,0.15384576187171262
ant-ivy,314,symmetric,0.1,real,332,453,302,0.08334140320169309,0.5303641413069746,-0.09896481950118875,0.3722873628124136,3.4256754604063384,11.476045031155083,5.025235301486555,0.08526256352343309,0.01693958215697346,0.3398346703284952
ant-ivy,314,symmetric,0.15,uniform,332,508,289,0.0952232694308984,0.532148529923659,-0.04027003198012879,0.41553458566154317,4.518345769270487,9.859491085190804,5.1787320107433565,0.12365894974590627,0.024280067758328628,0.15384576187171278
ant-ivy,314,symmetric,0.15,real,332,508,289,0.10744399332160258,0.547109179004505,0.037099116288603386,0.5443427760828365,3.760256211789432,11.11740679170184,5.313124091380656,0.12365894974590627,0.024280067758328628,0.6061542381278378
ant-ivy,314,symmetric,0.2,uniform,332,575,272,0.06685532859299106,0.5181349653319736,-0.06239340141800454,0.3763469627678945,4.993234013858014,9.48390529929672,4.910134701870817,0.17108977978543197,0.03387916431394692,0.1538457618717197
ant-ivy,314,symmetric,0.2,real,332,575,272,0.0720117548399571,0.5273525431584817,-0.0029049895407214925,0.493918050718609,3.5310275286913613,9.239213893428278,4.899585647448286,0.17108977978543197,0.03387916431394692,0.06154197050370214
ant-ivy,314,symmetric,0.25,uniform,332,625,254,0.07006088488925297,0.5228898055342397,-0.0660767333382516,0.3815368779121977,4.774618637161548,8.197543926162659,5.18881675868347,0.20948616600790515,0.044042913608131,0.15384576187171278
ant-ivy,314,symmetric,0.25,real,332,625,254,0.09561447413146495,0.5358972852671454,-0.14427511675749016,0.30778708575842983,3.3799745218759725,8.188467601254533,5.125402135886034,0.20948616600790515,0.044042913608131,0.9576866233611612
ant-ivy,314,symmetric,0.3,uniform,332,694,239,-0.0014235096443993823,0.46687382907866004,-0.10329402454562624,0.30780718284981134,5.0797217199144535,7.541875377955751,5.151081751113106,0.25691699604743085,0.05251270468661773,0.15999982821223213
ant-ivy,314,symmetric,0.3,real,332,694,239,0.018274604663145153,0.4919490678269885,-0.10876441168219012,0.3504429090762436,3.6781166212292797,7.9759137258067305,4.821598063124002,0.25691699604743085,0.05251270468661773,0.06397480668820932
ant-ivy,314,fp_heavy,0.05,uniform,332,395,316,0.16779267124598576,0.5846184815934928,0.02621940320530282,0.5285275050231812,4.3612920094006835,12.401669027085441,5.187494885956596,0.044607566346696784,0.009034443817052512,0.936983108675152
ant-ivy,314,fp_heavy,0.05,real,332,395,316,0.10800819182265071,0.554313146474255,-0.06220731743583183,0.39268515268729104,3.5074889623547705,12.633180210514038,5.358118736368454,0.044607566346696784,0.009034443817052512,0.8461691658242767
ant-ivy,314,fp_heavy,0.1,uniform,332,439,295,0.12698182414204687,0.5524304314817995,0.06486267158876892,0.577591494846465,4.2932188114950955,11.173704893025223,5.339017185678489,0.08130999435347261,0.020892151326933936,0.9371655604098166
ant-ivy,314,fp_heavy,0.1,real,332,439,295,0.12193954133769501,0.5529729816057558,-0.09715435938371104,0.3699942153147756,3.3638327160307613,11.745439197882584,5.32789450936244,0.08130999435347261,0.020892151326933936,0.04223467031163372
ant-ivy,314,fp_heavy,0.15,uniform,332,479,274,0.11143686796072481,0.5397752839147014,-0.08222253251650272,0.3295170574330547,4.390821732240344,10.411953501586954,4.995937686275348,0.11575381140598531,0.03274985883681536,0.15384576187182344
ant-ivy,314,fp_heavy,0.15,real,332,479,274,0.10424245528752714,0.5435424137821591,-0.10230149286786168,0.3613247742005364,3.552764353693195,10.971985871988588,5.4588695497333095,0.11575381140598531,0.03274985883681536,0.1599998282017399
ant-ivy,314,fp_heavy,0.2,uniform,332,529,253,0.060914039841719905,0.5049202836306131,-0.0021460148732405124,0.4738520293727625,4.410924525153018,9.361772804741864,4.885439621288551,0.15584415584415584,0.044607566346696784,0.3938457618724116
ant-ivy,314,fp_heavy,0.2,real,332,529,253,0.0848932444528704,0.5337610202975857,-0.044952154120658616,0.4442648764607665,3.5517455316640913,9.915777346621706,5.376115936352136,0.15584415584415584,0.044607566346696784,0.10270115556104159
ant-ivy,314,fp_heavy,0.25,uniform,332,585,234,0.02719502989939636,0.4959422349095463,-0.071373792871117,0.3936419403815078,4.499503433928816,8.50457850272564,5.106275067952109,0.1981931112365895,0.05533596837944664,0.3938457618721593
ant-ivy,314,fp_heavy,0.25,real,332,585,234,0.06552447273713465,0.5242842895010184,-0.08491002604265632,0.3828942243542954,3.6506574063547754,9.289537367178076,5.553321018425417,0.1981931112365895,0.05533596837944664,0.9423115228112728
ant-ivy,314,fp_heavy,0.3,uniform,332,636,212,0.02323692830285874,0.4930524293101117,-0.06959266752831002,0.3813769292935647,5.059553057955494,8.638130791658554,4.709340267742969,0.23941276115189158,0.06775832862789384,0.1538457618721592
ant-ivy,314,fp_heavy,0.3,real,332,636,212,0.04100579800939242,0.5063180854894787,-0.046156359873846455,0.44269933742239687,3.3730952010010147,7.970089311203463,4.82218605718253,0.23941276115189158,0.06775832862789384,0.15369455650644614
ant-ivy,314,mid,0.05,uniform,332,361,299,0.1829309872420393,0.5794877465855003,-0.10255915941831985,0.34399311152334355,4.338019532315803,13.613876761761746,5.129109789734038,0.03500846979107849,0.018633540372670808,0.99385582820142
ant-ivy,314,mid,0.05,real,332,361,299,0.1319387843768188,0.5647483454318225,-0.07682030983185498,0.39493070690580706,3.9163426508157047,15.392767152560964,4.805425293865454,0.03500846979107849,0.018633540372670808,0.06114875450327048
ant-ivy,314,mid,0.1,uniform,332,378,260,0.13617636276844255,0.5632070304325985,0.0011784141431877527,0.4904582277509458,4.719057540727465,15.022383788533359,4.696879038643117,0.06662902315076229,0.040654997176736304,0.93602533762268
ant-ivy,314,mid,0.1,real,332,378,260,0.16540152324412152,0.5817381744378438,-0.1090632811388394,0.33600479768151914,3.3154899552157695,12.915320325913207,5.2713974711493075,0.06662902315076229,0.040654997176736304,0.03977707193131404
ant-ivy,314,mid,0.15,uniform,332,394,231,0.10806205309922322,0.5425232955641552,-0.04865829289686827,0.41641293039821375,4.469407474545103,13.673409630065946,4.587885020037177,0.09203839638622248,0.057029926595143984,0.7538457618718204
ant-ivy,314,mid,0.15,real,332,394,231,0.08778231717273977,0.5403027871482831,-0.02151782948002485,0.454583061487694,3.371507544855245,13.023676134313476,5.445553215849521,0.09203839638622248,0.057029926595143984,0.3039995705032705
ant-ivy,314,mid,0.2,uniform,332,413,202,0.10198925277718487,0.5270626872055965,-0.0640738560144134,0.31806986249306424,4.528919588153568,12.842078703058833,5.171495993420955,0.11914172783738002,0.07340485601355166,0.9371655334557984
ant-ivy,314,mid,0.2,real,332,413,202,0.1220896373225359,0.5598801117538865,-0.06510005162984393,0.408218416315239,3.2991612595343334,11.826958443566781,5.751452375517774,0.11914172783738002,0.07340485601355166,0.0578205960477093
ant-ivy,314,mid,0.25,uniform,332,426,165,0.037182057500100237,0.5041760335493414,0.008743405786861938,0.510876432125091,4.490708492284053,12.938293295697267,5.014300121086397,0.14737436476566912,0.0942970073404856,0.1599998282017414
ant-ivy,314,mid,0.25,real,332,426,165,0.08346362357805125,0.5378657482064868,-0.04405468876021817,0.43873101645792756,3.5712186902675,12.832266953878559,5.229927899967763,0.14737436476566912,0.0942970073404856,0.06399957050327043
ant-ivy,314,mid,0.3,uniform,332,447,126,-0.0041416540517857725,0.47057646336722436,-0.08549552065924187,0.33459342995567576,4.266540085883295,11.484436728819466,5.106374008174757,0.18125352907961603,0.1163184641445511,0.393845761871841
ant-ivy,314,mid,0.3,real,332,447,126,0.025063273297977657,0.5008323753163444,-0.07947828601064082,0.3912394142835822,3.7403839552784826,12.950045572665521,5.556944341902016,0.18125352907961603,0.1163184641445511,0.003938686112236945
ant-ivy,314,fn_heavy,0.05,uniform,332,309,275,0.1741119763557503,0.5831937166958078,0.03798824688189119,0.5444014261724733,4.720650729358571,17.17079006012738,5.178117829954589,0.019198193111236588,0.032185206098249576,0.04125259836710998
