project,seed,condition,model,held_out,mcc_avg,gmean_avg,mcc,gmean,n_seen,n_pos_seen,n_filtered,filter_rate,filter_active_from,mean_lambda_pos
commons-net,202,BSZZ,ORB,False,0.04330688990127668,0.5135812558814293,-0.01912964002004761,0.4749157195506682,,,,,,
commons-net,202,BSZZ,NA(fp_filter),False,0.004036004055632759,0.4654483147692042,-0.0065021475467869575,0.37151296867060285,1219.0,188.0,70.0,0.3723404255319149,117.0,14.021573748497287
commons-net,202,BSZZ,NA(fp_filter/suppress),False,0.02093455957272033,0.4859735031143098,-0.028631605533022273,0.3826290487833174,1219.0,188.0,49.0,0.26063829787234044,117.0,21.29098508467064
commons-net,202,BSZZ,NA(damp),False,0.08053867809171023,0.5373278460211579,0.011992001844793808,0.48134733832591703,,,,,,
commons-net,202,BSZZ,NA(rescue),False,0.013439092900903513,0.48687978802829085,-0.04618717314749405,0.4407173403241275,,,,,,
commons-net,202,AGSZZ,OOB,False,0.029770389132259777,0.48236689683676265,-0.017866003572622993,0.4725702571889664,,,,,,
commons-net,202,AGSZZ,ORB,False,0.0034838523153445347,0.4706881462337243,-0.048719412413959336,0.35310411334430386,,,,,,
commons-net,202,AGSZZ,NA(fp_filter),False,0.013366384886968122,0.48022122029937137,0.027029973511474688,0.4284941286548733,1241.0,205.0,65.0,0.3170731707317073,105.0,18.08340535266467
commons-net,202,AGSZZ,NA(fp_filter/suppress),False,0.06759125143105402,0.5488551572602615,0.12985070176753075,0.6329927901788367,1241.0,205.0,62.0,0.3024390243902439,105.0,26.250815811492977
commons-net,202,AGSZZ,NA(damp),False,0.03948222105989185,0.4998652500856213,-0.009496909258759016,0.44912953775785935,,,,,,
commons-net,202,AGSZZ,NA(rescue),False,0.05041638485759731,0.5270834060839519,0.010626327486502933,0.5044106309354435,,,,,,
commons-net,202,MASZZ,OOB,False,0.03360221427501619,0.4875444858846623,-0.02130324796377359,0.4702449352449756,,,,,,
commons-net,202,MASZZ,ORB,False,0.04021942039685173,0.5088067315011188,0.01302470988606055,0.48093634396853224,,,,,,
commons-net,202,MASZZ,NA(fp_filter),False,-0.0433537402488288,0.3981605741197677,-0.0812776409245857,0.21859986980420515,1236.0,198.0,58.0,0.29292929292929293,105.0,18.041762817897705
commons-net,202,MASZZ,NA(fp_filter/suppress),False,0.05562998688238374,0.5368944017373776,0.14413800832737095,0.6338952553453047,1236.0,198.0,63.0,0.3181818181818182,105.0,29.109947856159884
commons-net,202,MASZZ,NA(damp),False,0.03580464038545155,0.5015984574096414,-0.007481107094775068,0.4570879964170456,,,,,,
commons-net,202,MASZZ,NA(rescue),False,0.034217070761398134,0.4971167318660081,-0.04790754575028113,0.3728819284967967,,,,,,
commons-net,202,LSZZ,OOB,False,0.07992083494668596,0.5325546660570426,0.03970544390523059,0.5384645517416043,,,,,,
commons-net,202,LSZZ,ORB,False,0.05453405865612532,0.5196360733433388,0.032318753174846226,0.49521891893235226,,,,,,
commons-net,202,LSZZ,NA(fp_filter),False,0.03296926649758553,0.49265212753178467,0.02456785646407916,0.4485761810272628,1170.0,82.0,12.0,0.14634146341463414,254.0,45.97803005829135
commons-net,202,LSZZ,NA(fp_filter/suppress),False,0.031184725441500836,0.48724985389908604,-0.02927858158093369,0.34228049377301295,1170.0,82.0,18.0,0.21951219512195122,254.0,73.30481833327033
commons-net,202,LSZZ,NA(damp),False,-0.0075117855189611666,0.46849669290029927,-0.02918241521975416,0.43271739103571166,,,,,,
commons-net,202,LSZZ,NA(rescue),False,0.04427405406835238,0.5186074947668251,0.115675874572223,0.6453495244317841,,,,,,
commons-net,202,RSZZ,OOB,False,0.01668950691331699,0.4547239576664821,-0.04537174929158243,0.44177278548114235,,,,,,
commons-net,202,RSZZ,ORB,False,0.027310353302040256,0.48773008776044136,0.04703457851233362,0.5587726300316344,,,,,,
commons-net,202,RSZZ,NA(fp_filter),False,-0.03262022359957608,0.4400181124963326,0.05884642628680076,0.5411142442456623,1180.0,124.0,38.0,0.3064516129032258,151.0,28.157600838106905
commons-net,202,RSZZ,NA(fp_filter/suppress),False,-0.03282944852659097,0.4406654580974592,-0.0028366355138986364,0.4895843413249945,1180.0,124.0,37.0,0.29838709677419356,151.0,30.299655514922243
commons-net,202,RSZZ,NA(damp),False,0.014005290552030335,0.4775807843791506,0.06629419752125404,0.5799517459881557,,,,,,
commons-net,202,RSZZ,NA(rescue),False,-0.06699414653478018,0.4378752006659464,-0.05073232541763186,0.43503828270316053,,,,,,
commons-net,202,RASZZ,OOB,False,0.053263201498541204,0.5018981731774406,-0.020390302917249314,0.4697170304179323,,,,,,
commons-net,202,RASZZ,ORB,False,-0.0033318244955430542,0.4670508820487469,-0.03374502105777206,0.3784415313094755,,,,,,
commons-net,202,RASZZ,NA(fp_filter),False,0.0508786417474016,0.5154588944689206,0.0921486351297377,0.5067940806140451,1235.0,193.0,58.0,0.3005181347150259,105.0,19.82154189170741
commons-net,202,RASZZ,NA(fp_filter/suppress),False,0.053041131064651234,0.5181313968048059,0.008858701556601133,0.3925091881216884,1235.0,193.0,61.0,0.3160621761658031,105.0,35.39685377805279
commons-net,202,RASZZ,NA(damp),False,0.039826118223574875,0.500704178798005,0.017074389036186285,0.5208748639155983,,,,,,
commons-net,202,RASZZ,NA(rescue),False,0.0108680958244262,0.48755594014085707,-0.0366064034847488,0.45234858660913935,,,,,,
commons-net,202,injected_fn20,OOB,False,0.030454579913831627,0.41201840859326017,0.08576645146177968,0.6044322511271388,,,,,,
commons-net,202,injected_fn20,ORB,False,0.0800543750477385,0.48584169811855454,0.1063835931542622,0.6310422643046152,,,,,,
commons-net,202,injected_fn20,NA(fp_filter),False,0.036860697923084836,0.44353569484183497,0.005598449948163351,0.43134696988470617,1169.0,79.0,22.0,0.27848101265822783,778.0,49.54952890050227
commons-net,202,injected_fn20,NA(fp_filter/suppress),False,0.04150982649177263,0.4574563132168348,0.007810953689695846,0.45414616053565593,1169.0,79.0,18.0,0.22784810126582278,778.0,62.079036187797406
commons-net,202,injected_fn20,NA(damp),False,0.016376817990161448,0.42582715268340904,0.08057653105843966,0.579439979478412,,,,,,
commons-net,202,injected_fn20,NA(rescue),False,0.07373471506319586,0.4926069323492774,0.04570454450931069,0.557550280519807,,,,,,
commons-net,314,oracle,OOB,False,0.0919766538862363,0.501647738872436,0.023186362020589456,0.4513558272706005,,,,,,
commons-net,314,oracle,ORB,False,0.0909502241305276,0.5031661238962547,-0.02603620619815708,0.4033062080579347,,,,,,
commons-net,314,oracle,NA(fp_filter),False,0.12063183705351911,0.5121355122252705,-0.017296854084728325,0.3675576678994993,1165.0,64.0,16.0,0.25,452.0,63.444865501115885
commons-net,314,oracle,NA(fp_filter/suppress),False,0.14749206515147842,0.5590067982031403,0.07539171131840841,0.48829581654099524,1165.0,64.0,15.0,0.234375,452.0,91.16045824591804
commons-net,314,oracle,NA(damp),False,0.05506637388217924,0.49892720440039845,-0.05281718207688098,0.3709181074199373,,,,,,
commons-net,314,oracle,NA(rescue),False,0.09554030817946839,0.5130396307591686,0.0984336503379399,0.6235405299812302,,,,,,
commons-net,314,BSZZ,OOB,False,0.06909683493312528,0.5072637536033869,-0.09715007266222642,0.3523884743639998,,,,,,
commons-net,314,BSZZ,ORB,False,0.014482267212834035,0.49238613612863186,-0.009670204855759859,0.4864920535519436,,,,,,
commons-net,314,BSZZ,NA(fp_filter),False,0.004865215004268822,0.4696960534069837,-0.018192978612789425,0.41198391561663356,1219.0,188.0,62.0,0.32978723404255317,117.0,15.857677821484188
commons-net,314,BSZZ,NA(fp_filter/suppress),False,0.01114499965503289,0.4831739350138915,-0.030280555349864468,0.41737478531201483,1219.0,188.0,48.0,0.2553191489361702,117.0,24.23728979960091
commons-net,314,BSZZ,NA(damp),False,0.07630324544922128,0.5278111946421674,0.004449429142516811,0.5035131969488684,,,,,,
commons-net,314,BSZZ,NA(rescue),False,0.032585215497552666,0.5105425247730435,0.0023947703599158155,0.47557249122446027,,,,,,
commons-net,314,AGSZZ,OOB,False,0.039679817063450605,0.49135865822947755,-0.031393706924738855,0.4570756156418955,,,,,,
commons-net,314,AGSZZ,ORB,False,0.025214023901761827,0.48797983403532535,-0.04990338435305965,0.3542829714565977,,,,,,
commons-net,314,AGSZZ,NA(fp_filter),False,0.05347794918176764,0.5186404848983764,0.13471658149145144,0.5812933620919921,1241.0,205.0,65.0,0.3170731707317073,105.0,21.333337184718648
commons-net,314,AGSZZ,NA(fp_filter/suppress),False,0.05280388176710716,0.5096029103134698,0.08209295166767952,0.5164638722348103,1241.0,205.0,71.0,0.3463414634146341,105.0,29.516446993232705
commons-net,314,AGSZZ,NA(damp),False,0.05806444198168391,0.516274012463444,0.005755024164832753,0.5070892439522628,,,,,,
commons-net,314,AGSZZ,NA(rescue),False,0.02096273423614944,0.4721589923527795,0.10246511957465014,0.6280379517456959,,,,,,
commons-net,314,MASZZ,OOB,False,0.03087579467543028,0.4830597953184122,-0.04973922345121627,0.4347367944719109,,,,,,
commons-net,314,MASZZ,ORB,False,0.012888737375156941,0.4756654552164119,-0.013966494683483285,0.46182945629210925,,,,,,
commons-net,314,MASZZ,NA(fp_filter),False,0.034264271087437494,0.4969587420451276,0.09377635260578418,0.5482339824911546,1236.0,198.0,54.0,0.2727272727272727,105.0,22.310723729734033
commons-net,314,MASZZ,NA(fp_filter/suppress),False,0.016976205544204526,0.47316261862873726,-0.05097467496859932,0.3431980994730688,1236.0,198.0,67.0,0.3383838383838384,105.0,27.720564092695206
commons-net,314,MASZZ,NA(damp),False,0.02844660349845421,0.4861615835549644,-0.030212262406578375,0.37860314112561044,,,,,,
commons-net,314,MASZZ,NA(rescue),False,0.020605396316543786,0.49387948326474584,0.10742990194747046,0.6351187794394204,,,,,,
commons-net,314,LSZZ,OOB,False,0.06872258506437304,0.5281160779836542,0.018516135848305148,0.5170196892995613,,,,,,
commons-net,314,LSZZ,ORB,False,0.03024667655205151,0.4921832188012366,0.0959837210739961,0.580250884402851,,,,,,
commons-net,314,LSZZ,NA(fp_filter),False,-0.031122239911877184,0.41225368096034876,-0.06632476532937988,0.1781393874629544,1170.0,82.0,17.0,0.2073170731707317,254.0,46.45747418393356
commons-net,314,LSZZ,NA(fp_filter/suppress),False,-0.016913416760603834,0.4403183297115925,-0.092629446331145,0.22746682315399624,1170.0,82.0,16.0,0.1951219512195122,254.0,70.41174836965824
commons-net,314,LSZZ,NA(damp),False,0.032547000339941894,0.5108786964086802,0.036299194746594196,0.4951013354932759,,,,,,
commons-net,314,LSZZ,NA(rescue),False,0.022725908723178298,0.5084125555960763,0.006783474059753771,0.45537640510785826,,,,,,
commons-net,314,RSZZ,OOB,False,0.013885188121282829,0.45172562214543,-0.04809092688624556,0.43836259080653406,,,,,,
commons-net,314,RSZZ,ORB,False,0.032688549609490226,0.4945299250532577,0.026445611169898763,0.50002364876632,,,,,,
commons-net,314,RSZZ,NA(fp_filter),False,-0.015168272769744136,0.4521349526435043,-0.017384497696307056,0.3602952791467513,1180.0,124.0,35.0,0.28225806451612906,151.0,27.149671473521582
commons-net,314,RSZZ,NA(fp_filter/suppress),False,-0.009380143811821316,0.46851677507169504,-0.013629728156957944,0.4754584882834409,1180.0,124.0,29.0,0.23387096774193547,151.0,43.327531084409294
commons-net,314,RSZZ,NA(damp),False,-0.009813833443005317,0.4587252956849053,-0.029218747141766376,0.38009320620893244,,,,,,
commons-net,314,RSZZ,NA(rescue),False,0.017672484158051595,0.5031266312813205,0.12168057067342526,0.6478449590499747,,,,,,
commons-net,314,RASZZ,OOB,False,0.02835593239949773,0.48086118462606564,-0.021416131706653813,0.4674981789061908,,,,,,
commons-net,314,RASZZ,ORB,False,0.02088225534723814,0.4776065201287251,-0.028230877239773834,0.45009646451999036,,,,,,
commons-net,314,RASZZ,NA(fp_filter),False,0.05127604272640365,0.501704073310648,0.03176519925331719,0.42506402648513586,1235.0,193.0,65.0,0.33678756476683935,105.0,27.49579930339872
commons-net,314,RASZZ,NA(fp_filter/suppress),False,0.06857695144205993,0.5240011910774439,0.049989405576516016,0.5310070694714207,1235.0,193.0,56.0,0.29015544041450775,105.0,29.201281293777278
commons-net,314,RASZZ,NA(damp),False,0.031405949818387145,0.49278064765488944,-0.0603700780669441,0.36403794064976713,,,,,,
commons-net,314,RASZZ,NA(rescue),False,0.04431492419849829,0.5229864467401573,0.016016519266947866,0.49540186566163036,,,,,,
commons-net,314,injected_fn20,OOB,False,0.032754494088350815,0.46085228050696636,0.0929461672710694,0.6174968386866234,,,,,,
commons-net,314,injected_fn20,ORB,False,0.03871887609249514,0.4652954201318168,0.05490288992461782,0.5698510817600067,,,,,,
commons-net,314,injected_fn20,NA(fp_filter),False,0.019144381111516416,0.4567150028260934,-0.042293699241002174,0.39090858232707,1176.0,90.0,38.0,0.4222222222222222,497.0,34.74065606552275
commons-net,314,injected_fn20,NA(fp_filter/suppress),False,0.030816786793456712,0.47925089918337554,0.0032968474422062246,0.4835043980323957,1176.0,90.0,28.0,0.3111111111111111,497.0,64.4600196678971
commons-net,314,injected_fn20,NA(damp),False,0.028528409563463898,0.4397582893726364,-0.014172802322249736,0.45225920332994235,,,,,,
commons-net,314,injected_fn20,NA(rescue),False,0.008913734405486987,0.4612771677893777,-0.05755165343776484,0.4245267832539445,,,,,,
commons-net,999,oracle,OOB,False,0.08657570145057142,0.49192209304000767,-0.018946745863080684,0.4233947210810473,,,,,,
commons-net,999,oracle,ORB,False,0.11078939337351339,0.5184658671514119,-0.03944701367315567,0.354529066032824,,,,,,
commons-net,999,oracle,NA(fp_filter),False,0.09143477093468716,0.47035301295366055,-0.05815812163958881,0.19180721410409585,1165.0,64.0,19.0,0.296875,452.0,70.29382808554553
commons-net,999,oracle,NA(fp_filter/suppress),False,0.07955382368975696,0.47107893480629365,-0.06876281308424456,0.19731556558286986,1165.0,64.0,17.0,0.265625,452.0,99.23933556536969
commons-net,999,oracle,NA(damp),False,0.050959280591360394,0.49666992958092054,-0.035237553053550495,0.3835530453932618,,,,,,
commons-net,999,oracle,NA(rescue),False,0.11371318597046033,0.5470314507956028,0.039117590790947065,0.5202455056179741,,,,,,
commons-net,999,BSZZ,OOB,False,0.07745182199867365,0.521419474319877,-0.03735325047467609,0.451817664494428,,,,,,
commons-net,999,BSZZ,ORB,False,0.031989514474308915,0.4996090940470358,-0.0033127830985056213,0.49439980809710743,,,,,,
commons-net,999,BSZZ,NA(fp_filter),False,0.031000599786684097,0.498442922266068,0.056673798433272055,0.5431493927473255,1219.0,188.0,60.0,0.3191489361702128,116.0,15.245590711937641
commons-net,999,BSZZ,NA(fp_filter/suppress),False,0.01717139063276274,0.4775146576030654,-0.054982789711362154,0.23315135011907662,1219.0,188.0,56.0,0.2978723404255319,116.0,32.641335104457205
commons-net,999,BSZZ,NA(damp),False,0.0770930755693553,0.5245716271392641,-0.0172742028632143,0.4723483762872637,,,,,,
commons-net,999,BSZZ,NA(rescue),False,0.05220653939763472,0.5107255664457026,-0.030327077500750216,0.4405019674597195,,,,,,
commons-net,999,AGSZZ,OOB,False,0.01125859690804951,0.47126051441898725,-0.024869481682842896,0.46349230871207386,,,,,,
commons-net,999,AGSZZ,ORB,False,0.0021020122227075433,0.46346531103416505,-0.035310485744458504,0.4176063378813922,,,,,,
commons-net,999,AGSZZ,NA(fp_filter),False,0.007959076711972416,0.4820624419114638,0.0975684212566235,0.5967634663604424,1241.0,205.0,63.0,0.3073170731707317,105.0,19.323711615376606
commons-net,999,AGSZZ,NA(fp_filter/suppress),False,0.0010459844200935073,0.44616220102006876,0.1401569626667314,0.603922087743621,1241.0,205.0,73.0,0.35609756097560974,105.0,27.864476173749804
commons-net,999,AGSZZ,NA(damp),False,0.03822541327269531,0.49505962491458927,-0.04311854012862163,0.4223050828714056,,,,,,
commons-net,999,AGSZZ,NA(rescue),False,0.005161048582215562,0.4621903408071228,0.02451090863917369,0.5237453428414964,,,,,,
commons-net,999,MASZZ,OOB,False,0.024375015720042977,0.4765916546091834,-0.03933231342059563,0.43531890019173236,,,,,,
commons-net,999,MASZZ,ORB,False,0.005973157444359159,0.471279229661153,-0.05273908082845484,0.4236488688297539,,,,,,
commons-net,999,MASZZ,NA(fp_filter),False,-0.022323160405258058,0.45726541932385745,0.03492844765625252,0.5093828478687423,1236.0,198.0,71.0,0.35858585858585856,105.0,18.653032554106996
commons-net,999,MASZZ,NA(fp_filter/suppress),False,-0.059906175056643494,0.4059894710142353,-0.04539719078182393,0.3459779065865768,1236.0,198.0,69.0,0.3484848484848485,105.0,26.73623926363852
commons-net,999,MASZZ,NA(damp),False,0.050347395225432245,0.506465299382961,-0.04042465243452605,0.4285000505888311,,,,,,
commons-net,999,MASZZ,NA(rescue),False,-0.018661524175920253,0.43958058927032584,0.14766916358341345,0.6799655943495083,,,,,,
commons-net,999,LSZZ,OOB,False,0.08491337132370091,0.5266793367620868,0.025188718145963445,0.5245855014657463,,,,,,
commons-net,999,LSZZ,ORB,False,-0.03702438691452349,0.43294405483772536,-0.03027432066530995,0.45783022698319137,,,,,,
commons-net,999,LSZZ,NA(fp_filter),False,0.01381949402540251,0.4518612705809938,-0.014003134403640425,0.4254535661440809,1170.0,82.0,15.0,0.18292682926829268,371.0,41.36651607984624
commons-net,999,LSZZ,NA(fp_filter/suppress),False,0.007145429292605612,0.4774435483636464,0.0012823134806268467,0.4299540179739236,1170.0,82.0,11.0,0.13414634146341464,371.0,57.63419122896843
commons-net,999,LSZZ,NA(damp),False,0.02178605188000785,0.49501800367856896,0.02557158594420578,0.46532069482286603,,,,,,
commons-net,999,LSZZ,NA(rescue),False,0.004106080125168602,0.4927853548510686,0.10346711969781801,0.6171885013499219,,,,,,
commons-net,999,RSZZ,OOB,False,0.025223870556338533,0.46164847632920214,-0.04503251641133713,0.44219852852026387,,,,,,
commons-net,999,RSZZ,ORB,False,0.01961718201561323,0.48570858252887655,0.022801901862296657,0.49690100463419484,,,,,,
commons-net,999,RSZZ,NA(fp_filter),False,-0.04143363131483738,0.42609774952190343,-0.019402476102117934,0.3534756847903767,1180.0,124.0,36.0,0.2903225806451613,151.0,27.93916438916349
commons-net,999,RSZZ,NA(fp_filter/suppress),False,-0.0657999158401234,0.3937459679323913,-0.094337207761443,0.3084053625636957,1180.0,124.0,36.0,0.2903225806451613,151.0,51.10195877744607
commons-net,999,RSZZ,NA(damp),False,-0.010864244667768601,0.4622552659343168,-0.007237870399934741,0.46141800162644636,,,,,,
commons-net,999,RSZZ,NA(rescue),False,-0.02305433848464895,0.46578195383536297,0.011050622141238404,0.4988193367414406,,,,,,
commons-net,999,RASZZ,OOB,False,0.03430335561516412,0.48857708652309806,-0.013685018747648572,0.4772654608838897,,,,,,
commons-net,999,RASZZ,ORB,False,-0.0074096830867842614,0.460488774611115,-0.04303762576995902,0.369130609299947,,,,,,
