project,seed,model,train_label,eval_mode,regime,mcc,gmean
ant-ivy,77,JITLine,BSZZ,self,naive_kfold,0.4708431622406658,0.7261182106372793
ant-ivy,77,JITLine,BSZZ,self,chronological,0.40299887691882613,0.691944996938253
ant-ivy,77,ORB,BSZZ,self,prequential_latency,0.1914446069143647,0.6088970101856135
ant-ivy,77,LApredict,AGSZZ,oracle,naive_kfold,0.30953980694286715,0.6882218304508416
ant-ivy,77,LApredict,AGSZZ,oracle,chronological,0.22023778428127458,0.6579456393361274
ant-ivy,77,JITLine,AGSZZ,oracle,naive_kfold,0.2133760012507978,0.6341606389558597
ant-ivy,77,JITLine,AGSZZ,oracle,chronological,0.1310227644209992,0.5847616494866085
ant-ivy,77,ORB,AGSZZ,oracle,prequential_latency,-0.007777628591498526,0.48193589481804944
ant-ivy,77,LApredict,AGSZZ,self,naive_kfold,0.4376440691896755,0.7191099418523623
ant-ivy,77,LApredict,AGSZZ,self,chronological,0.43060380596191217,0.7243678494811923
ant-ivy,77,JITLine,AGSZZ,self,naive_kfold,0.510450096656361,0.7548749497208124
ant-ivy,77,JITLine,AGSZZ,self,chronological,0.39291341989700274,0.6961153732702833
ant-ivy,77,ORB,AGSZZ,self,prequential_latency,0.2838994051363952,0.6737963683453084
ant-ivy,77,LApredict,MASZZ,oracle,naive_kfold,0.3060996759788402,0.6861276860424431
ant-ivy,77,LApredict,MASZZ,oracle,chronological,0.22023778428127458,0.6579456393361274
ant-ivy,77,JITLine,MASZZ,oracle,naive_kfold,0.20579363452113117,0.6304231713042601
ant-ivy,77,JITLine,MASZZ,oracle,chronological,0.11648156849678415,0.5863722187097951
ant-ivy,77,ORB,MASZZ,oracle,prequential_latency,-0.01405738199338876,0.45102354267164524
ant-ivy,77,LApredict,MASZZ,self,naive_kfold,0.425258685988565,0.71290891605655
ant-ivy,77,LApredict,MASZZ,self,chronological,0.4170399320165703,0.7179246628310063
ant-ivy,77,JITLine,MASZZ,self,naive_kfold,0.5099683394563527,0.7528761314834765
ant-ivy,77,JITLine,MASZZ,self,chronological,0.4277800124441815,0.7234365062907818
ant-ivy,77,ORB,MASZZ,self,prequential_latency,0.1955839790569945,0.6107930836020845
ant-ivy,77,LApredict,LSZZ,oracle,naive_kfold,0.3202921768217383,0.6971902526201164
ant-ivy,77,LApredict,LSZZ,oracle,chronological,0.22858015075826088,0.6606428378371544
ant-ivy,77,JITLine,LSZZ,oracle,naive_kfold,0.29044716122866887,0.6728274810407331
ant-ivy,77,JITLine,LSZZ,oracle,chronological,0.1484220269805916,0.5983228081150365
ant-ivy,77,ORB,LSZZ,oracle,prequential_latency,0.009645004807796988,0.5001970445230425
ant-ivy,77,LApredict,LSZZ,self,naive_kfold,0.33110584803976834,0.7190401496442257
ant-ivy,77,LApredict,LSZZ,self,chronological,0.25086445121504475,0.7018685914884635
ant-ivy,77,JITLine,LSZZ,self,naive_kfold,0.3790210384457512,0.7458000069622776
ant-ivy,77,JITLine,LSZZ,self,chronological,0.24766713787317912,0.6984808156316037
ant-ivy,77,ORB,LSZZ,self,prequential_latency,0.06384093018073744,0.6046788436766183
ant-ivy,77,LApredict,RSZZ,oracle,naive_kfold,0.31568516208826486,0.6981668077297559
ant-ivy,77,LApredict,RSZZ,oracle,chronological,0.22341719725538367,0.6627292598125221
ant-ivy,77,JITLine,RSZZ,oracle,naive_kfold,0.2727143438652419,0.6613353674929944
ant-ivy,77,JITLine,RSZZ,oracle,chronological,0.07506843015874201,0.5461394869828469
ant-ivy,77,ORB,RSZZ,oracle,prequential_latency,-0.06905330225640585,0.4054229904113393
ant-ivy,77,LApredict,RSZZ,self,naive_kfold,0.27354194324241193,0.6614695308097287
ant-ivy,77,LApredict,RSZZ,self,chronological,0.21438009789977275,0.6389329754512441
ant-ivy,77,JITLine,RSZZ,self,naive_kfold,0.33604155005293757,0.6862327522248646
ant-ivy,77,JITLine,RSZZ,self,chronological,0.14091122668860281,0.5802535203321205
ant-ivy,77,ORB,RSZZ,self,prequential_latency,0.023793022281319555,0.5225249677808731
ant-ivy,77,LApredict,RASZZ,oracle,naive_kfold,0.3125499493664099,0.6914018643966844
ant-ivy,77,LApredict,RASZZ,oracle,chronological,0.2189060650982903,0.6577901925844066
ant-ivy,77,JITLine,RASZZ,oracle,naive_kfold,0.1928898719327252,0.6210603033787171
ant-ivy,77,JITLine,RASZZ,oracle,chronological,0.06824073770392712,0.5398618130615209
ant-ivy,77,ORB,RASZZ,oracle,prequential_latency,-0.0294911815273466,0.45124599363557644
ant-ivy,77,LApredict,RASZZ,self,naive_kfold,0.4119918193902017,0.7068736590475863
ant-ivy,77,LApredict,RASZZ,self,chronological,0.4085049496239898,0.7162344012448035
ant-ivy,77,JITLine,RASZZ,self,naive_kfold,0.5106462769458278,0.75627854028045
ant-ivy,77,JITLine,RASZZ,self,chronological,0.3417430794889615,0.6673777455396651
ant-ivy,77,ORB,RASZZ,self,prequential_latency,0.22406191620163043,0.6423085248453524
ant-ivy,42,LApredict,oracle,oracle,naive_kfold,0.31623855290932223,0.6970506330627697
ant-ivy,42,LApredict,oracle,oracle,chronological,0.22912833207527694,0.6621975463567292
ant-ivy,42,JITLine,oracle,oracle,naive_kfold,0.3263272005011289,0.7042161908204628
ant-ivy,42,JITLine,oracle,oracle,chronological,0.16450513938212852,0.62124245433961
ant-ivy,42,ORB,oracle,oracle,prequential_latency,0.057288530144700346,0.5659384015845896
ant-ivy,42,LApredict,oracle,self,naive_kfold,0.31623855290932223,0.6970506330627697
ant-ivy,42,LApredict,oracle,self,chronological,0.22912833207527694,0.6621975463567292
ant-ivy,42,JITLine,oracle,self,naive_kfold,0.3263272005011289,0.7042161908204628
ant-ivy,42,JITLine,oracle,self,chronological,0.16450513938212852,0.62124245433961
ant-ivy,42,ORB,oracle,self,prequential_latency,0.057288530144700346,0.5659384015845896
ant-ivy,42,LApredict,BSZZ,oracle,naive_kfold,0.3119574787144522,0.6932431026079131
ant-ivy,42,LApredict,BSZZ,oracle,chronological,0.22944468158695336,0.6671891416879415
ant-ivy,42,JITLine,BSZZ,oracle,naive_kfold,0.32735021881906234,0.7011107030436915
ant-ivy,42,JITLine,BSZZ,oracle,chronological,0.18210165107394066,0.6134939893848698
ant-ivy,42,ORB,BSZZ,oracle,prequential_latency,-0.0047865700252412635,0.4938476003961262
ant-ivy,42,LApredict,BSZZ,self,naive_kfold,0.4592093275629633,0.732480168845333
ant-ivy,42,LApredict,BSZZ,self,chronological,0.449330478547855,0.7301549330735867
ant-ivy,42,JITLine,BSZZ,self,naive_kfold,0.47909304113771595,0.7263731802632529
ant-ivy,42,JITLine,BSZZ,self,chronological,0.3913408433259036,0.6913382314400879
ant-ivy,42,ORB,BSZZ,self,prequential_latency,0.28066519433853143,0.6578986177940064
ant-ivy,42,LApredict,AGSZZ,oracle,naive_kfold,0.3066460563920581,0.6865394038628978
ant-ivy,42,LApredict,AGSZZ,oracle,chronological,0.22023778428127458,0.6579456393361274
ant-ivy,42,JITLine,AGSZZ,oracle,naive_kfold,0.21785943301313793,0.6371768777998931
ant-ivy,42,JITLine,AGSZZ,oracle,chronological,0.0956481489654212,0.5650668262557227
ant-ivy,42,ORB,AGSZZ,oracle,prequential_latency,-0.05970737351400557,0.4138562336888186
ant-ivy,42,LApredict,AGSZZ,self,naive_kfold,0.4353819037521528,0.717977720042696
ant-ivy,42,LApredict,AGSZZ,self,chronological,0.43060380596191217,0.7243678494811923
ant-ivy,42,JITLine,AGSZZ,self,naive_kfold,0.5238780542032495,0.7613155456259028
ant-ivy,42,JITLine,AGSZZ,self,chronological,0.4118396850639572,0.7071226212148016
ant-ivy,42,ORB,AGSZZ,self,prequential_latency,0.2281328450974914,0.639415726617766
ant-ivy,42,LApredict,MASZZ,oracle,naive_kfold,0.31314382370003385,0.6899289765492783
ant-ivy,42,LApredict,MASZZ,oracle,chronological,0.22023778428127458,0.6579456393361274
ant-ivy,42,JITLine,MASZZ,oracle,naive_kfold,0.20225625389936733,0.6282613111521619
ant-ivy,42,JITLine,MASZZ,oracle,chronological,0.08400276105858225,0.5624365552196938
ant-ivy,42,ORB,MASZZ,oracle,prequential_latency,-0.03832584659179006,0.43029774102424734
ant-ivy,42,LApredict,MASZZ,self,naive_kfold,0.42430047973182855,0.7124189053761512
ant-ivy,42,LApredict,MASZZ,self,chronological,0.4170399320165703,0.7179246628310063
ant-ivy,42,JITLine,MASZZ,self,naive_kfold,0.5145253982910746,0.7549054508826986
ant-ivy,42,JITLine,MASZZ,self,chronological,0.39822799069355264,0.7082294200516098
ant-ivy,42,ORB,MASZZ,self,prequential_latency,0.10018501118971423,0.5585743660111369
ant-ivy,42,LApredict,LSZZ,oracle,naive_kfold,0.3219584112685564,0.6983826354873139
ant-ivy,42,LApredict,LSZZ,oracle,chronological,0.22858015075826088,0.6606428378371544
ant-ivy,42,JITLine,LSZZ,oracle,naive_kfold,0.2733535828244976,0.6511831169196416
ant-ivy,42,JITLine,LSZZ,oracle,chronological,0.13073278887670756,0.513653239978902
ant-ivy,42,ORB,LSZZ,oracle,prequential_latency,-0.051492877823042835,0.3965648777117568
ant-ivy,42,LApredict,LSZZ,self,naive_kfold,0.3298750540669809,0.7183576244314234
ant-ivy,42,LApredict,LSZZ,self,chronological,0.25086445121504475,0.7018685914884635
ant-ivy,42,JITLine,LSZZ,self,naive_kfold,0.372841263623966,0.7326412340715397
ant-ivy,42,JITLine,LSZZ,self,chronological,0.27064355519075395,0.6558160828487074
ant-ivy,42,ORB,LSZZ,self,prequential_latency,0.09116790996534581,0.6489142462715323
ant-ivy,42,LApredict,RSZZ,oracle,naive_kfold,0.31568516208826486,0.6981668077297559
ant-ivy,42,LApredict,RSZZ,oracle,chronological,0.22341719725538367,0.6627292598125221
ant-ivy,42,JITLine,RSZZ,oracle,naive_kfold,0.27337218207973096,0.6666848070853718
ant-ivy,42,JITLine,RSZZ,oracle,chronological,0.08987300899754026,0.5443264151686384
ant-ivy,42,ORB,RSZZ,oracle,prequential_latency,0.008629023958885094,0.49299002932100244
ant-ivy,42,LApredict,RSZZ,self,naive_kfold,0.27627583441269116,0.6630692509156543
ant-ivy,42,LApredict,RSZZ,self,chronological,0.21438009789977275,0.6389329754512441
ant-ivy,42,JITLine,RSZZ,self,naive_kfold,0.32769062750170125,0.6865409231033142
ant-ivy,42,JITLine,RSZZ,self,chronological,0.13293683245848795,0.5636173784256603
ant-ivy,42,ORB,RSZZ,self,prequential_latency,0.0694738784540628,0.5569329280390409
ant-ivy,42,LApredict,RASZZ,oracle,naive_kfold,0.3143389681502079,0.6922777434606311
ant-ivy,42,LApredict,RASZZ,oracle,chronological,0.2189060650982903,0.6577901925844066
ant-ivy,42,JITLine,RASZZ,oracle,naive_kfold,0.1887561315134619,0.6186712276558537
ant-ivy,42,JITLine,RASZZ,oracle,chronological,0.02630044861491966,0.5195916250062703
ant-ivy,42,ORB,RASZZ,oracle,prequential_latency,-0.030786184895530262,0.4395107214392679
ant-ivy,42,LApredict,RASZZ,self,naive_kfold,0.4099164446055767,0.7058364264139496
ant-ivy,42,LApredict,RASZZ,self,chronological,0.4085049496239898,0.7162344012448035
ant-ivy,42,JITLine,RASZZ,self,naive_kfold,0.5024428557509951,0.7521239225597152
ant-ivy,42,JITLine,RASZZ,self,chronological,0.3360466805242922,0.6769962443361676
ant-ivy,42,ORB,RASZZ,self,prequential_latency,0.07438366471680904,0.540700221928326
ant-ivy,123,LApredict,oracle,oracle,naive_kfold,0.3139088259894919,0.6955596139584835
ant-ivy,123,LApredict,oracle,oracle,chronological,0.22912833207527694,0.6621975463567292
ant-ivy,123,JITLine,oracle,oracle,naive_kfold,0.3459622051520447,0.716139755986385
ant-ivy,123,JITLine,oracle,oracle,chronological,0.22268767434603184,0.6530747899060252
ant-ivy,123,ORB,oracle,oracle,prequential_latency,0.05572645689490661,0.5643669586314154
ant-ivy,123,LApredict,oracle,self,naive_kfold,0.3139088259894919,0.6955596139584835
ant-ivy,123,LApredict,oracle,self,chronological,0.22912833207527694,0.6621975463567292
ant-ivy,123,JITLine,oracle,self,naive_kfold,0.3459622051520447,0.716139755986385
ant-ivy,123,JITLine,oracle,self,chronological,0.22268767434603184,0.6530747899060252
ant-ivy,123,ORB,oracle,self,prequential_latency,0.05572645689490661,0.5643669586314154
ant-ivy,123,LApredict,BSZZ,oracle,naive_kfold,0.313658010702494,0.6944332203983858
ant-ivy,123,LApredict,BSZZ,oracle,chronological,0.22944468158695336,0.6671891416879415
ant-ivy,123,JITLine,BSZZ,oracle,naive_kfold,0.3101472973532297,0.6928066670366531
ant-ivy,123,JITLine,BSZZ,oracle,chronological,0.18644110901899674,0.6151586328934244
ant-ivy,123,ORB,BSZZ,oracle,prequential_latency,-0.005915107629340646,0.4917557755067823
ant-ivy,123,LApredict,BSZZ,self,naive_kfold,0.45757746937350285,0.731619068776282
ant-ivy,123,LApredict,BSZZ,self,chronological,0.449330478547855,0.7301549330735867
ant-ivy,123,JITLine,BSZZ,self,naive_kfold,0.4773009335363239,0.7305960930073401
ant-ivy,123,JITLine,BSZZ,self,chronological,0.4005600764187653,0.6951825885911344
ant-ivy,123,ORB,BSZZ,self,prequential_latency,0.18622236050241717,0.6004881948675008
ant-ivy,123,LApredict,AGSZZ,oracle,naive_kfold,0.3066460563920581,0.6865394038628978
ant-ivy,123,LApredict,AGSZZ,oracle,chronological,0.22023778428127458,0.6579456393361274
ant-ivy,123,JITLine,AGSZZ,oracle,naive_kfold,0.21795466197044258,0.6370569624309766
ant-ivy,123,JITLine,AGSZZ,oracle,chronological,0.08653230198444471,0.5624365552196938
ant-ivy,123,ORB,AGSZZ,oracle,prequential_latency,-0.0198606261916665,0.46768599866312116
ant-ivy,123,LApredict,AGSZZ,self,naive_kfold,0.4353819037521528,0.717977720042696
ant-ivy,123,LApredict,AGSZZ,self,chronological,0.43060380596191217,0.7243678494811923
ant-ivy,123,JITLine,AGSZZ,self,naive_kfold,0.5205796958995598,0.7598456250708098
ant-ivy,123,JITLine,AGSZZ,self,chronological,0.41416111563603814,0.7136698093475677
ant-ivy,123,ORB,AGSZZ,self,prequential_latency,0.1575411440442035,0.5971601562170306
ant-ivy,123,LApredict,MASZZ,oracle,naive_kfold,0.31118152453504755,0.6894570486097322
ant-ivy,123,LApredict,MASZZ,oracle,chronological,0.22023778428127458,0.6579456393361274
ant-ivy,123,JITLine,MASZZ,oracle,naive_kfold,0.22704316318571946,0.6429683694037251
ant-ivy,123,JITLine,MASZZ,oracle,chronological,0.10239309454164815,0.5705598894078915
ant-ivy,123,ORB,MASZZ,oracle,prequential_latency,-0.056364267737563874,0.4093613567818886
ant-ivy,123,LApredict,MASZZ,self,naive_kfold,0.418249016057837,0.7094041189522372
ant-ivy,123,LApredict,MASZZ,self,chronological,0.4170399320165703,0.7179246628310063
ant-ivy,123,JITLine,MASZZ,self,naive_kfold,0.5396619028483289,0.7689707294139434
ant-ivy,123,JITLine,MASZZ,self,chronological,0.37741735559430634,0.6928593584572253
ant-ivy,123,ORB,MASZZ,self,prequential_latency,0.18951013735035968,0.6183888171835757
ant-ivy,123,LApredict,LSZZ,oracle,naive_kfold,0.3233007396550281,0.6990656504529883
ant-ivy,123,LApredict,LSZZ,oracle,chronological,0.22858015075826088,0.6606428378371544
ant-ivy,123,JITLine,LSZZ,oracle,naive_kfold,0.2868015714660325,0.6597160489199694
ant-ivy,123,JITLine,LSZZ,oracle,chronological,0.16005753432101325,0.5929432303292086
ant-ivy,123,ORB,LSZZ,oracle,prequential_latency,-0.000475021176979662,0.48139411352556727
ant-ivy,123,LApredict,LSZZ,self,naive_kfold,0.33110584803976834,0.7190401496442257
ant-ivy,123,LApredict,LSZZ,self,chronological,0.25086445121504475,0.7018685914884635
ant-ivy,123,JITLine,LSZZ,self,naive_kfold,0.38722866642063,0.7418627136532601
ant-ivy,123,JITLine,LSZZ,self,chronological,0.2607234245898085,0.6979338783953886
ant-ivy,123,ORB,LSZZ,self,prequential_latency,0.05833658795421734,0.5937398135007701
ant-ivy,123,LApredict,RSZZ,oracle,naive_kfold,0.31275608699051183,0.6963866821760267
ant-ivy,123,LApredict,RSZZ,oracle,chronological,0.22341719725538367,0.6627292598125221
ant-ivy,123,JITLine,RSZZ,oracle,naive_kfold,0.2355057217992445,0.6325561348574057
ant-ivy,123,JITLine,RSZZ,oracle,chronological,0.052945445722697375,0.5125459887667198
ant-ivy,123,ORB,RSZZ,oracle,prequential_latency,0.0017991926456204285,0.49803543927744093
ant-ivy,123,LApredict,RSZZ,self,naive_kfold,0.27080805207213265,0.6598686959103688
ant-ivy,123,LApredict,RSZZ,self,chronological,0.21438009789977275,0.6389329754512441
ant-ivy,123,JITLine,RSZZ,self,naive_kfold,0.2913939629457655,0.6546695872096195
ant-ivy,123,JITLine,RSZZ,self,chronological,0.11879759498903282,0.545327909766783
ant-ivy,123,ORB,RSZZ,self,prequential_latency,0.05419360152168517,0.5508527632426479
ant-ivy,123,LApredict,RASZZ,oracle,naive_kfold,0.3143389681502079,0.6922777434606311
ant-ivy,123,LApredict,RASZZ,oracle,chronological,0.2189060650982903,0.6577901925844066
ant-ivy,123,JITLine,RASZZ,oracle,naive_kfold,0.19745364268826815,0.6248387016927108
ant-ivy,123,JITLine,RASZZ,oracle,chronological,0.059568055014971415,0.5439505423546813
ant-ivy,123,ORB,RASZZ,oracle,prequential_latency,-0.04993095820680936,0.4095231180664817
ant-ivy,123,LApredict,RASZZ,self,naive_kfold,0.4099164446055767,0.7058364264139496
ant-ivy,123,LApredict,RASZZ,self,chronological,0.4085049496239898,0.7162344012448035
ant-ivy,123,JITLine,RASZZ,self,naive_kfold,0.5278160359950121,0.7642404154446965
ant-ivy,123,JITLine,RASZZ,self,chronological,0.3590237981796958,0.6902899012717864
ant-ivy,123,ORB,RASZZ,self,prequential_latency,0.1741912619176197,0.6087014669825329
ant-ivy,202,LApredict,oracle,oracle,naive_kfold,0.3172797664298624,0.6978339424901231
ant-ivy,202,LApredict,oracle,oracle,chronological,0.22912833207527694,0.6621975463567292
ant-ivy,202,JITLine,oracle,oracle,naive_kfold,0.3339993427154509,0.7075743328960259
ant-ivy,202,JITLine,oracle,oracle,chronological,0.21123815227714865,0.652448138755887
ant-ivy,202,ORB,oracle,oracle,prequential_latency,-0.001839495541174211,0.461212279351393
ant-ivy,202,LApredict,oracle,self,naive_kfold,0.3172797664298624,0.6978339424901231
ant-ivy,202,LApredict,oracle,self,chronological,0.22912833207527694,0.6621975463567292
ant-ivy,202,JITLine,oracle,self,naive_kfold,0.3339993427154509,0.7075743328960259
ant-ivy,202,JITLine,oracle,self,chronological,0.21123815227714865,0.652448138755887
ant-ivy,202,ORB,oracle,self,prequential_latency,-0.001839495541174211,0.461212279351393
ant-ivy,202,LApredict,BSZZ,oracle,naive_kfold,0.3119574787144522,0.6932431026079131
ant-ivy,202,LApredict,BSZZ,oracle,chronological,0.22944468158695336,0.6671891416879415
ant-ivy,202,JITLine,BSZZ,oracle,naive_kfold,0.31623855290932223,0.6970506330627697
ant-ivy,202,JITLine,BSZZ,oracle,chronological,0.16817057122015175,0.5805689168810468
ant-ivy,202,ORB,BSZZ,oracle,prequential_latency,-0.004435842765415123,0.49427238354067293
ant-ivy,202,LApredict,BSZZ,self,naive_kfold,0.4569126908801509,0.7313192399671966
ant-ivy,202,LApredict,BSZZ,self,chronological,0.449330478547855,0.7301549330735867
ant-ivy,202,JITLine,BSZZ,self,naive_kfold,0.4837806257387763,0.7350216833201266
ant-ivy,202,JITLine,BSZZ,self,chronological,0.3473371604912291,0.6501664189702973
ant-ivy,202,ORB,BSZZ,self,prequential_latency,0.283560920006736,0.659578210657021
ant-ivy,202,LApredict,AGSZZ,oracle,naive_kfold,0.30790177504879335,0.6869843913369292
ant-ivy,202,LApredict,AGSZZ,oracle,chronological,0.22023778428127458,0.6579456393361274
ant-ivy,202,JITLine,AGSZZ,oracle,naive_kfold,0.22633129303243474,0.642794179038992
ant-ivy,202,JITLine,AGSZZ,oracle,chronological,0.10763170970233084,0.5748948121933354
ant-ivy,202,ORB,AGSZZ,oracle,prequential_latency,-0.03931296380850116,0.42199240709194075
ant-ivy,202,LApredict,AGSZZ,self,naive_kfold,0.4321596254696264,0.7163563907922762
ant-ivy,202,LApredict,AGSZZ,self,chronological,0.43060380596191217,0.7243678494811923
ant-ivy,202,JITLine,AGSZZ,self,naive_kfold,0.5202652475425117,0.7588517348096039
ant-ivy,202,JITLine,AGSZZ,self,chronological,0.4274462109829194,0.7157032784581184
ant-ivy,202,ORB,AGSZZ,self,prequential_latency,0.2055928393500082,0.622471772587456
ant-ivy,202,LApredict,MASZZ,oracle,naive_kfold,0.3122780789457517,0.6902792994071311
ant-ivy,202,LApredict,MASZZ,oracle,chronological,0.22023778428127458,0.6579456393361274
ant-ivy,202,JITLine,MASZZ,oracle,naive_kfold,0.2266431601537981,0.6434499961556335
ant-ivy,202,JITLine,MASZZ,oracle,chronological,0.11200901202749275,0.5799422907762907
ant-ivy,202,ORB,MASZZ,oracle,prequential_latency,-0.07609220167265685,0.38606783137697925
ant-ivy,202,LApredict,MASZZ,self,naive_kfold,0.42040293024500186,0.7104797891969731
ant-ivy,202,LApredict,MASZZ,self,chronological,0.4170399320165703,0.7179246628310063
ant-ivy,202,JITLine,MASZZ,self,naive_kfold,0.5214508652148606,0.7575442196079324
ant-ivy,202,JITLine,MASZZ,self,chronological,0.4128612902206238,0.7135911333613247
ant-ivy,202,ORB,MASZZ,self,prequential_latency,0.13547221076806631,0.5850289914597037
ant-ivy,202,LApredict,LSZZ,oracle,naive_kfold,0.3202921768217383,0.6971902526201164
ant-ivy,202,LApredict,LSZZ,oracle,chronological,0.22858015075826088,0.6606428378371544
ant-ivy,202,JITLine,LSZZ,oracle,naive_kfold,0.29664756010665594,0.6627012547935791
ant-ivy,202,JITLine,LSZZ,oracle,chronological,0.1524160691605343,0.5715746433738238
ant-ivy,202,ORB,LSZZ,oracle,prequential_latency,0.019478385106289433,0.5111127433920813
